,version,group,PID,phase,block,trial,stimulus_id,reward_type,reward_amount,see_reward_rt,zscored_see_reward_rt,register_reward_response,register_reward_rt,zscored_register_reward_rt,register_reward_acc
6548,V1,d09172021,06o3b,reward_learning,3.0,68.0,2.0,-1.0,0.0,658.0,0.28177627430249785,-1.0,925.0,1.0220303578680625,1
6549,V1,d09172021,06o3b,reward_learning,3.0,69.0,56.0,1.0,146.0,749.0,0.7430951521710547,1.0,924.0,1.017460071192297,1
6550,V1,d09172021,06o3b,reward_learning,3.0,70.0,7.0,1.0,152.0,396.0,-1.046416538901479,1.0,809.0,0.49187710347926317,1
6551,V1,d09172021,06o3b,reward_learning,3.0,71.0,49.0,-1.0,0.0,845.0,1.2297612211312905,-1.0,436.0,-1.2128398265812725,1
6552,V1,d09172021,0Gtxz,reward_learning,1.0,0.0,2.0,-1.0,0.0,667.0,0.704029370108373,-1.0,1919.0,4.15827164749131,1
6553,V1,d09172021,0Gtxz,reward_learning,1.0,1.0,35.0,-1.0,0.0,819.0,1.4367126552420773,-1.0,1001.0,0.7701252673986096,1
6554,V1,d09172021,0Gtxz,reward_learning,1.0,2.0,60.0,-1.0,0.0,492.0,-0.13952046474951027,-1.0,1273.0,1.7740204911297803,1
6555,V1,d09172021,0Gtxz,reward_learning,1.0,3.0,13.0,-1.0,0.0,488.0,-0.15880160383197617,-1.0,1222.0,1.5857901366801859,1
6556,V1,d09172021,0Gtxz,reward_learning,1.0,4.0,44.0,1.0,157.0,642.0,0.583522250842961,1.0,1058.0,0.9805003694305093,1
6557,V1,d09172021,0Gtxz,reward_learning,1.0,5.0,54.0,1.0,147.0,480.0,-0.19736388199690796,1.0,1009.0,0.7996515975083499,1
6558,V1,d09172021,0Gtxz,reward_learning,1.0,6.0,31.0,-1.0,0.0,457.0,-0.3082304317210869,-1.0,989.0,0.7258357722339992,1
6559,V1,d09172021,0Gtxz,reward_learning,1.0,7.0,24.0,1.0,149.0,479.0,-0.20218416676752443,1.0,955.0,0.6003488692676028,1
6560,V1,d09172021,0Gtxz,reward_learning,1.0,8.0,54.0,1.0,147.0,550.0,0.14005605194624532,1.0,1298.0,1.8662902727227189,1
6561,V1,d09172021,0Gtxz,reward_learning,1.0,9.0,38.0,-1.0,0.0,642.0,0.583522250842961,-1.0,1176.0,1.416013738549179,1
6562,V1,d09172021,0Gtxz,reward_learning,1.0,10.0,11.0,1.0,146.0,450.0,-0.3419724251154022,1.0,885.0,0.34199348080737507,1
6563,V1,d09172021,0Gtxz,reward_learning,1.0,11.0,11.0,1.0,146.0,429.0,-0.4431984052983482,1.0,974.0,0.6704739032782361,1
6564,V1,d09172021,0Gtxz,reward_learning,1.0,12.0,13.0,-1.0,0.0,601.0,0.38589057524768555,-1.0,908.0,0.4268816798728785,1
6565,V1,d09172021,0Gtxz,reward_learning,1.0,13.0,44.0,1.0,157.0,354.0,-0.8047197630945838,1.0,722.0,-0.25960549517858383,1
6566,V1,d09172021,0Gtxz,reward_learning,1.0,14.0,38.0,-1.0,0.0,354.0,-0.8047197630945838,-1.0,756.0,-0.13411859221218747,1
6567,V1,d09172021,0Gtxz,reward_learning,1.0,15.0,63.0,1.0,155.0,347.0,-0.8384617564888992,1.0,632.0,-0.5917767089131624,1
6568,V1,d09172021,0Gtxz,reward_learning,1.0,16.0,2.0,-1.0,0.0,454.0,-0.32269128603293634,-1.0,722.0,-0.25960549517858383,1
6569,V1,d09172021,0Gtxz,reward_learning,1.0,17.0,60.0,-1.0,0.0,525.0,0.019548932680833422,1.0,869.0,0.28294082058789444,0
6570,V1,d09172021,0Gtxz,reward_learning,1.0,18.0,24.0,1.0,149.0,415.0,-0.5106823920869789,1.0,870.0,0.286631611851612,1
6571,V1,d09172021,0Gtxz,reward_learning,1.0,19.0,63.0,1.0,155.0,577.0,0.27020374075289016,1.0,780.0,-0.04553960188296653,1
6572,V1,d09172021,0Gtxz,reward_learning,1.0,20.0,35.0,-1.0,0.0,417.0,-0.5010418225457459,-1.0,1081.0,1.0653885684960127,1
6573,V1,d09172021,0Gtxz,reward_learning,1.0,21.0,31.0,-1.0,0.0,481.0,-0.1925435972262915,-1.0,765.0,-0.10090147083872962,1
6574,V1,d09172021,0Gtxz,reward_learning,1.0,22.0,27.0,1.0,150.0,504.0,-0.08167704750211256,1.0,790.0,-0.00863168924579114,1
6575,V1,d09172021,0Gtxz,reward_learning,1.0,23.0,27.0,1.0,150.0,551.0,0.1448763367168618,1.0,1245.0,1.6706783357456891,1
6576,V1,d09172021,0Gtxz,reward_learning,2.0,24.0,44.0,1.0,157.0,670.0,0.7184902244202224,1.0,937.0,0.5339146265206871,1
6577,V1,d09172021,0Gtxz,reward_learning,2.0,25.0,38.0,-1.0,0.0,523.0,0.009908363139600472,-1.0,585.0,-0.7652438983078866,1
6578,V1,d09172021,0Gtxz,reward_learning,2.0,26.0,35.0,-1.0,0.0,395.0,-0.6070880874993084,1.0,635.0,-0.5807043351220097,0
6579,V1,d09172021,0Gtxz,reward_learning,2.0,27.0,35.0,-1.0,0.0,818.0,1.4318923704714608,1.0,644.0,-0.5474872137485519,0
6580,V1,d09172021,0Gtxz,reward_learning,2.0,28.0,11.0,1.0,146.0,476.0,-0.21664502107937386,,,,0
6581,V1,d09172021,0Gtxz,reward_learning,2.0,29.0,60.0,-1.0,0.0,376.0,-0.6986734981410214,,,,0
6582,V1,d09172021,0Gtxz,reward_learning,2.0,30.0,63.0,1.0,155.0,396.0,-0.6022678027286918,,,,0
6583,V1,d09172021,0Gtxz,reward_learning,2.0,31.0,11.0,1.0,146.0,459.0,-0.29858986217985395,,,,0
6584,V1,d09172021,0Gtxz,reward_learning,2.0,32.0,24.0,1.0,149.0,680.0,0.7666930721263872,,,,0
6585,V1,d09172021,0Gtxz,reward_learning,2.0,33.0,31.0,-1.0,0.0,374.0,-0.7083140676822544,1.0,623.0,-0.6249938302866201,0
6586,V1,d09172021,0Gtxz,reward_learning,2.0,34.0,44.0,1.0,157.0,500.0,-0.10095818658457846,,,,0
6587,V1,d09172021,0Gtxz,reward_learning,2.0,35.0,13.0,-1.0,0.0,535.0,0.06775178038699818,1.0,936.0,0.5302238352569696,0
6588,V1,d09172021,0Gtxz,reward_learning,2.0,36.0,27.0,1.0,150.0,1662.0,5.500212716871767,,,,0
6589,V1,d09172021,0Gtxz,reward_learning,2.0,37.0,38.0,-1.0,0.0,497.0,-0.11541904089642789,1.0,702.0,-0.3334213204529346,0
6590,V1,d09172021,0Gtxz,reward_learning,2.0,38.0,54.0,1.0,147.0,538.0,0.0822126346988476,,,,0
6591,V1,d09172021,0Gtxz,reward_learning,2.0,39.0,63.0,1.0,155.0,462.0,-0.28412900786800455,,,,0
6592,V1,d09172021,0Gtxz,reward_learning,2.0,40.0,31.0,-1.0,0.0,388.0,-0.6408300808936237,1.0,742.0,-0.185789669904233,0
6593,V1,d09172021,0Gtxz,reward_learning,2.0,41.0,24.0,1.0,149.0,484.0,-0.17808274291444207,,,,0
6594,V1,d09172021,0Gtxz,reward_learning,2.0,42.0,54.0,1.0,147.0,579.0,0.2798443102941231,1.0,843.0,0.18698024773123845,1
6595,V1,d09172021,0Gtxz,reward_learning,2.0,43.0,13.0,-1.0,0.0,358.0,-0.785438624012118,-1.0,533.0,-0.9571650440211987,1
6596,V1,d09172021,0Gtxz,reward_learning,2.0,44.0,2.0,-1.0,0.0,432.0,-0.4287375509864988,-1.0,564.0,-0.842750514845955,1
6597,V1,d09172021,0Gtxz,reward_learning,2.0,45.0,60.0,-1.0,0.0,396.0,-0.6022678027286918,-1.0,555.0,-0.8759676362194129,1
6598,V1,d09172021,0Gtxz,reward_learning,2.0,46.0,2.0,-1.0,0.0,655.0,0.6461859528609752,-1.0,691.0,-0.37402002435382753,1
6599,V1,d09172021,0Gtxz,reward_learning,2.0,47.0,27.0,1.0,150.0,336.0,-0.8914848889656805,1.0,600.0,-0.7098820293521236,1
6600,V1,d09172021,0Gtxz,reward_learning,3.0,48.0,35.0,-1.0,0.0,630.0,0.5256788335955633,-1.0,579.0,-0.7873886458901919,1
6601,V1,d09172021,0Gtxz,reward_learning,3.0,49.0,11.0,1.0,146.0,376.0,-0.6986734981410214,-1.0,414.0,-1.3963692044035858,0
6602,V1,d09172021,0Gtxz,reward_learning,3.0,50.0,24.0,1.0,149.0,276.0,-1.1807019752026688,1.0,494.0,-1.1011059033061827,1
6603,V1,d09172021,0Gtxz,reward_learning,3.0,51.0,60.0,-1.0,0.0,639.0,0.5690613965311117,-1.0,1200.0,1.5045927288784,1
6604,V1,d09172021,0Gtxz,reward_learning,3.0,52.0,35.0,-1.0,0.0,790.0,1.2969243968941995,-1.0,697.0,-0.3518752767715223,1
6605,V1,d09172021,0Gtxz,reward_learning,3.0,53.0,38.0,-1.0,0.0,646.0,0.6028033899254269,-1.0,399.0,-1.451731073359349,1
6606,V1,d09172021,0Gtxz,reward_learning,3.0,54.0,60.0,-1.0,0.0,49.0,-2.2749066181326087,-1.0,956.0,0.6040396605313204,1
6607,V1,d09172021,0Gtxz,reward_learning,3.0,55.0,38.0,-1.0,0.0,1030.0,2.4537927418421535,1.0,910.0,0.43426326240031354,0
6608,V1,d09172021,0Gtxz,reward_learning,3.0,56.0,13.0,-1.0,0.0,523.0,0.009908363139600472,-1.0,774.0,-0.06768434946527177,1
6609,V1,d09172021,0Gtxz,reward_learning,3.0,57.0,13.0,-1.0,0.0,362.0,-0.7661574849296521,-1.0,430.0,-1.3373165441841053,1
6610,V1,d09172021,0Gtxz,reward_learning,3.0,58.0,11.0,1.0,146.0,324.0,-0.9493283062130782,1.0,488.0,-1.123250650888488,1
6611,V1,d09172021,0Gtxz,reward_learning,3.0,59.0,44.0,1.0,157.0,356.0,-0.7950791935533509,-1.0,486.0,-1.1306322334159231,0
6612,V1,d09172021,0Gtxz,reward_learning,3.0,60.0,31.0,-1.0,0.0,420.0,-0.4865809682338965,-1.0,599.0,-0.7135728206158412,1
6613,V1,d09172021,0Gtxz,reward_learning,3.0,61.0,27.0,1.0,150.0,476.0,-0.21664502107937386,1.0,636.0,-0.5770135438582922,1
6614,V1,d09172021,0Gtxz,reward_learning,3.0,62.0,54.0,1.0,147.0,563.0,0.20271975396425948,1.0,540.0,-0.931329505175176,1
6615,V1,d09172021,0Gtxz,reward_learning,3.0,63.0,44.0,1.0,157.0,539.0,0.08703291946946408,1.0,711.0,-0.30020419907947676,1
6616,V1,d09172021,0Gtxz,reward_learning,3.0,64.0,24.0,1.0,149.0,1023.0,2.420050748447838,1.0,569.0,-0.8242965585273673,1
6617,V1,d09172021,0Gtxz,reward_learning,3.0,65.0,54.0,1.0,147.0,586.0,0.31358630368843843,1.0,825.0,0.12054600498432273,1
6618,V1,d09172021,0Gtxz,reward_learning,3.0,66.0,27.0,1.0,150.0,344.0,-0.8529226108007486,1.0,545.0,-0.9128755488565883,1
6619,V1,d09172021,0Gtxz,reward_learning,3.0,67.0,63.0,1.0,155.0,340.0,-0.8722037498832145,1.0,527.0,-0.979309791603504,1
6620,V1,d09172021,0Gtxz,reward_learning,3.0,68.0,2.0,-1.0,0.0,468.0,-0.2552072992443057,-1.0,810.0,0.06518413602855964,1
6621,V1,d09172021,0Gtxz,reward_learning,3.0,69.0,2.0,-1.0,0.0,540.0,0.09185320424008055,1.0,572.0,-0.8132241847362147,0
6622,V1,d09172021,0Gtxz,reward_learning,3.0,70.0,63.0,1.0,155.0,437.0,-0.4046361271334164,1.0,598.0,-0.7172636118795587,1
6623,V1,d09172021,0Gtxz,reward_learning,3.0,71.0,31.0,-1.0,0.0,607.0,0.4148122838713844,-1.0,877.0,0.31246715069763475,1
6624,V1,d09142021,xzJUc,reward_learning,1.0,0.0,42.0,-1.0,0.0,807.0,2.104071879462205,-1.0,939.0,1.144841090644144,1
6625,V1,d09142021,xzJUc,reward_learning,1.0,1.0,12.0,1.0,152.0,653.0,1.1480831481281233,1.0,1946.0,5.035969837881299,1
6626,V1,d09142021,xzJUc,reward_learning,1.0,2.0,64.0,-1.0,0.0,655.0,1.160498586197397,-1.0,895.0,0.9748215624629772,1
6627,V1,d09142021,xzJUc,reward_learning,1.0,3.0,45.0,-1.0,0.0,646.0,1.104629114885665,-1.0,538.0,-0.4046550639160341,1
6628,V1,d09142021,xzJUc,reward_learning,1.0,4.0,60.0,1.0,146.0,662.0,1.2039526194398553,1.0,566.0,-0.29646081870983715,1
6629,V1,d09142021,xzJUc,reward_learning,1.0,5.0,16.0,-1.0,0.0,329.0,-0.8632178190942301,-1.0,650.0,0.028121916908753774,1
6630,V1,d09142021,xzJUc,reward_learning,1.0,6.0,38.0,-1.0,0.0,589.0,0.7507891299113622,-1.0,753.0,0.4261221760601212,1
6631,V1,d09142021,xzJUc,reward_learning,1.0,7.0,61.0,1.0,143.0,422.0,-0.2858999488729991,1.0,1698.0,4.077677951769269,1
6632,V1,d09142021,xzJUc,reward_learning,1.0,8.0,17.0,-1.0,0.0,633.0,1.0239287674353854,-1.0,557.0,-0.3312375403832576,1
6633,V1,d09142021,xzJUc,reward_learning,1.0,9.0,17.0,-1.0,0.0,1015.0,3.3952774386666786,-1.0,704.0,0.23678224694927652,1
6634,V1,d09142021,xzJUc,reward_learning,1.0,10.0,38.0,-1.0,0.0,523.0,0.34107967362532715,-1.0,538.0,-0.4046550639160341,1
6635,V1,d09142021,xzJUc,reward_learning,1.0,11.0,16.0,-1.0,0.0,758.0,1.799893646764997,-1.0,421.0,-0.8567524456705,1
6636,V1,d09142021,xzJUc,reward_learning,1.0,12.0,43.0,1.0,150.0,551.0,0.5148958065951602,1.0,603.0,-0.1534898518302197,1
6637,V1,d09142021,xzJUc,reward_learning,1.0,13.0,43.0,1.0,150.0,597.0,0.8004508821884573,1.0,429.0,-0.8258398041830152,1
6638,V1,d09142021,xzJUc,reward_learning,1.0,14.0,31.0,1.0,152.0,706.0,1.4770922569638787,1.0,703.0,0.2329181667633409,1
6639,V1,d09142021,xzJUc,reward_learning,1.0,15.0,12.0,1.0,152.0,574.0,0.6576733443918087,1.0,745.0,0.39520953457263636,1
6640,V1,d09142021,xzJUc,reward_learning,1.0,16.0,45.0,-1.0,0.0,464.0,-0.025175749418249543,-1.0,507.0,-0.5244415496800379,1
6641,V1,d09142021,xzJUc,reward_learning,1.0,17.0,36.0,1.0,143.0,510.0,0.26037932617504755,1.0,747.0,0.4029376949445076,1
6642,V1,d09142021,xzJUc,reward_learning,1.0,18.0,42.0,-1.0,0.0,414.0,-0.3355617011500942,-1.0,483.0,-0.6171794741424924,1
6643,V1,d09142021,xzJUc,reward_learning,1.0,19.0,64.0,-1.0,0.0,482.0,0.08656319320521454,-1.0,939.0,1.144841090644144,1
6644,V1,d09142021,xzJUc,reward_learning,1.0,20.0,61.0,1.0,143.0,454.0,-0.08725293976461848,1.0,532.0,-0.4278395450316478,1
6645,V1,d09142021,xzJUc,reward_learning,1.0,21.0,60.0,1.0,146.0,419.0,-0.30452310597690974,1.0,669.0,0.1015394404415303,1
6646,V1,d09142021,xzJUc,reward_learning,1.0,22.0,31.0,1.0,152.0,528.0,0.3721182687985116,1.0,564.0,-0.30418897908170833,1
6647,V1,d09142021,xzJUc,reward_learning,1.0,23.0,36.0,1.0,143.0,607.0,0.8625280725348262,1.0,467.0,-0.6790047571174621,1
6648,V1,d09142021,xzJUc,reward_learning,2.0,24.0,42.0,-1.0,0.0,538.0,0.43419545914488056,-1.0,645.0,0.008801515979075743,1
6649,V1,d09142021,xzJUc,reward_learning,2.0,25.0,43.0,1.0,150.0,373.0,-0.5900781815702069,1.0,383.0,-1.003587492736053,1
6650,V1,d09142021,xzJUc,reward_learning,2.0,26.0,45.0,-1.0,0.0,311.0,-0.9749567617176942,-1.0,454.0,-0.7292377995346251,1
6651,V1,d09142021,xzJUc,reward_learning,2.0,27.0,17.0,-1.0,0.0,286.0,-1.1301497375836165,-1.0,593.0,-0.19213065368957577,1
6652,V1,d09142021,xzJUc,reward_learning,2.0,28.0,31.0,1.0,152.0,440.0,-0.17416100624953498,1.0,459.0,-0.709917398604947,1
6653,V1,d09142021,xzJUc,reward_learning,2.0,29.0,60.0,1.0,146.0,652.0,1.1418754290934865,1.0,506.0,-0.5283056298659735,1
6654,V1,d09142021,xzJUc,reward_learning,2.0,30.0,42.0,-1.0,0.0,462.0,-0.03759118748752333,-1.0,1110.0,1.8055988024391327,1
6655,V1,d09142021,xzJUc,reward_learning,2.0,31.0,61.0,1.0,143.0,431.0,-0.23003047756126702,1.0,701.0,0.2251900063914697,1
6656,V1,d09142021,xzJUc,reward_learning,2.0,32.0,64.0,-1.0,0.0,547.0,0.4900649304566126,-1.0,656.0,0.051306398024367414,1
6657,V1,d09142021,xzJUc,reward_learning,2.0,33.0,64.0,-1.0,0.0,660.0,1.1915371813705815,-1.0,595.0,-0.18440249331770456,1
6658,V1,d09142021,xzJUc,reward_learning,2.0,34.0,16.0,-1.0,0.0,483.0,0.09277091223985143,-1.0,589.0,-0.2075869744333182,1
6659,V1,d09142021,xzJUc,reward_learning,2.0,35.0,60.0,1.0,146.0,454.0,-0.08725293976461848,1.0,495.0,-0.5708105119112652,1
6660,V1,d09142021,xzJUc,reward_learning,2.0,36.0,12.0,1.0,152.0,357.0,-0.6894016861243971,1.0,520.0,-0.47420850726287506,1
6661,V1,d09142021,xzJUc,reward_learning,2.0,37.0,36.0,1.0,143.0,385.0,-0.5155855531545641,1.0,612.0,-0.11871313015679927,1
6662,V1,d09142021,xzJUc,reward_learning,2.0,38.0,43.0,1.0,150.0,418.0,-0.31073082501154664,1.0,601.0,-0.16121801220209092,1
6663,V1,d09142021,xzJUc,reward_learning,2.0,39.0,31.0,1.0,152.0,328.0,-0.869425538128867,1.0,510.0,-0.5128493091222311,1
6664,V1,d09142021,xzJUc,reward_learning,2.0,40.0,16.0,-1.0,0.0,334.0,-0.8321792239210457,-1.0,626.0,-0.06461600755370077,1
6665,V1,d09142021,xzJUc,reward_learning,2.0,41.0,38.0,-1.0,0.0,387.0,-0.5031701150852903,-1.0,660.0,0.06676271876810984,1
6666,V1,d09142021,xzJUc,reward_learning,2.0,42.0,45.0,-1.0,0.0,303.0,-1.0246185139947894,-1.0,432.0,-0.8142475636252083,1
6667,V1,d09142021,xzJUc,reward_learning,2.0,43.0,36.0,1.0,143.0,323.0,-0.9004641333020516,1.0,585.0,-0.22304329517706062,1
6668,V1,d09142021,xzJUc,reward_learning,2.0,44.0,38.0,-1.0,0.0,469.0,0.005862845754934922,-1.0,477.0,-0.6403639552581061,1
6669,V1,d09142021,xzJUc,reward_learning,2.0,45.0,12.0,1.0,152.0,385.0,-0.5155855531545641,1.0,1284.0,2.477948754791928,1
6670,V1,d09142021,xzJUc,reward_learning,2.0,46.0,61.0,1.0,143.0,370.0,-0.6087013386741176,1.0,572.0,-0.2732763375942235,1
6671,V1,d09142021,xzJUc,reward_learning,2.0,47.0,17.0,-1.0,0.0,430.0,-0.23623819659590392,-1.0,804.0,0.6231902655428372,1
6672,V1,d09142021,xzJUc,reward_learning,3.0,48.0,42.0,-1.0,0.0,413.0,-0.3417694201847311,-1.0,858.0,0.8318505955833598,1
6673,V1,d09142021,xzJUc,reward_learning,3.0,49.0,16.0,-1.0,0.0,306.0,-1.0059953568908786,-1.0,515.0,-0.4935289081925531,1
6674,V1,d09142021,xzJUc,reward_learning,3.0,50.0,60.0,1.0,146.0,313.0,-0.9625413236484205,1.0,473.0,-0.6558202760018486,1
6675,V1,d09142021,xzJUc,reward_learning,3.0,51.0,38.0,-1.0,0.0,266.0,-1.2543041182763544,-1.0,449.0,-0.7485582004643031,1
6676,V1,d09142021,xzJUc,reward_learning,3.0,52.0,36.0,1.0,143.0,278.0,-1.1798114898607117,1.0,592.0,-0.1959947338755114,1
6677,V1,d09142021,xzJUc,reward_learning,3.0,53.0,16.0,-1.0,0.0,374.0,-0.58387046253557,-1.0,463.0,-0.6944610778612046,1
6678,V1,d09142021,xzJUc,reward_learning,3.0,54.0,36.0,1.0,143.0,275.0,-1.1984346469646223,1.0,626.0,-0.06461600755370077,1
6679,V1,d09142021,xzJUc,reward_learning,3.0,55.0,31.0,1.0,152.0,301.0,-1.0370339520640632,1.0,668.0,0.09767536025559469,1
6680,V1,d09142021,xzJUc,reward_learning,3.0,56.0,12.0,1.0,152.0,342.0,-0.7825174716439506,1.0,795.0,0.5884135438694167,1
6681,V1,d09142021,xzJUc,reward_learning,3.0,57.0,64.0,-1.0,0.0,281.0,-1.1611883327568011,-1.0,479.0,-0.6326357948862349,1
6682,V1,d09142021,xzJUc,reward_learning,3.0,58.0,31.0,1.0,152.0,347.0,-0.751478876470766,1.0,427.0,-0.8335679645548865,1
6683,V1,d09142021,xzJUc,reward_learning,3.0,59.0,12.0,1.0,152.0,335.0,-0.8259715048864088,1.0,505.0,-0.5321697100519092,1
6684,V1,d09142021,xzJUc,reward_learning,3.0,60.0,64.0,-1.0,0.0,267.0,-1.2480963992417176,-1.0,409.0,-0.9031214079017273,1
6685,V1,d09142021,xzJUc,reward_learning,3.0,61.0,61.0,1.0,143.0,285.0,-1.1363574566182535,1.0,518.0,-0.48193666763474624,1
6686,V1,d09142021,xzJUc,reward_learning,3.0,62.0,43.0,1.0,150.0,339.0,-0.8011406287478612,1.0,487.0,-0.60172315339875,1
6687,V1,d09142021,xzJUc,reward_learning,3.0,63.0,42.0,-1.0,0.0,376.0,-0.5714550244662961,-1.0,682.0,0.1517724828586932,1
6688,V1,d09142021,xzJUc,reward_learning,3.0,64.0,17.0,-1.0,0.0,592.0,0.7694122870152729,-1.0,680.0,0.14404432248682195,1
6689,V1,d09142021,xzJUc,reward_learning,3.0,65.0,45.0,-1.0,0.0,1035.0,3.5194318193594167,-1.0,788.0,0.5613649825678674,1
6690,V1,d09142021,xzJUc,reward_learning,3.0,66.0,61.0,1.0,143.0,423.0,-0.27969222983836217,1.0,565.0,-0.30032489889577274,1
6691,V1,d09142021,xzJUc,reward_learning,3.0,67.0,17.0,-1.0,0.0,473.0,0.030693721893482497,-1.0,607.0,-0.13803353108647728,1
6692,V1,d09142021,xzJUc,reward_learning,3.0,68.0,60.0,1.0,146.0,453.0,-0.09346065879925537,1.0,447.0,-0.7562863608361743,1
6693,V1,d09142021,xzJUc,reward_learning,3.0,69.0,43.0,1.0,150.0,487.0,0.117601788378399,1.0,470.0,-0.6674125165596554,1
6694,V1,d09142021,xzJUc,reward_learning,3.0,70.0,45.0,-1.0,0.0,559.0,0.5645575588722553,-1.0,620.0,-0.08780048866931442,1
6695,V1,d09142021,xzJUc,reward_learning,3.0,71.0,38.0,-1.0,0.0,456.0,-0.0748375016953447,-1.0,691.0,0.18654920453211363,1
6696,V1,d09172021,hua4B,reward_learning,1.0,0.0,30.0,-1.0,0.0,1072.0,3.3124771517898997,,,,0
6697,V1,d09172021,hua4B,reward_learning,1.0,1.0,16.0,1.0,144.0,910.0,2.387268016289962,1.0,454.0,0.3235317296908857,1
6698,V1,d09172021,hua4B,reward_learning,1.0,2.0,31.0,1.0,148.0,705.0,1.2164786781573251,1.0,440.0,0.17814721824751295,1
6699,V1,d09172021,hua4B,reward_learning,1.0,3.0,31.0,1.0,148.0,613.0,0.6910512678734101,1.0,533.0,1.143915758549918,1
6700,V1,d09172021,hua4B,reward_learning,1.0,4.0,27.0,1.0,151.0,350.0,-0.8109857854382169,1.0,527.0,1.0816081107884725,1
6701,V1,d09172021,hua4B,reward_learning,1.0,5.0,39.0,1.0,150.0,534.0,0.23986903512961344,1.0,501.0,0.8116083038222087,1
6702,V1,d09172021,hua4B,reward_learning,1.0,6.0,46.0,-1.0,0.0,553.0,0.3483812176882481,-1.0,476.0,0.5519931048161858,1
6703,V1,d09172021,hua4B,reward_learning,1.0,7.0,44.0,-1.0,0.0,1062.0,3.255365476759039,-1.0,864.0,4.58122099338966,1
6704,V1,d09172021,hua4B,reward_learning,1.0,8.0,58.0,-1.0,0.0,469.0,-0.1313568525709788,-1.0,595.0,1.7877614520848546,1
6705,V1,d09172021,hua4B,reward_learning,1.0,9.0,16.0,1.0,144.0,850.0,2.0445979661048,1.0,620.0,2.0473766510908775,1
6706,V1,d09172021,hua4B,reward_learning,1.0,10.0,52.0,-1.0,0.0,453.0,-0.22273553262035534,-1.0,506.0,0.8635313436234132,1
6707,V1,d09172021,hua4B,reward_learning,1.0,11.0,30.0,-1.0,0.0,697.0,1.1707893381326369,-1.0,569.0,1.517761645118591,1
6708,V1,d09172021,hua4B,reward_learning,1.0,12.0,44.0,-1.0,0.0,589.0,0.5539832477993453,-1.0,526.0,1.0712235028282315,1
6709,V1,d09172021,hua4B,reward_learning,1.0,13.0,60.0,-1.0,0.0,436.0,-0.3198253801728179,-1.0,521.0,1.019300463027027,1
6710,V1,d09172021,hua4B,reward_learning,1.0,14.0,58.0,-1.0,0.0,430.0,-0.3540923851913341,-1.0,481.0,0.6039161446173904,1
6711,V1,d09172021,hua4B,reward_learning,1.0,15.0,46.0,-1.0,0.0,463.0,-0.165623857589495,-1.0,468.0,0.46891624113425856,1
6712,V1,d09172021,hua4B,reward_learning,1.0,16.0,62.0,1.0,141.0,402.0,-0.5140050752777431,1.0,451.0,0.292377905810163,1
6713,V1,d09172021,hua4B,reward_learning,1.0,17.0,22.0,1.0,151.0,290.0,-1.1536558356233788,1.0,482.0,0.6143007525776313,1
6714,V1,d09172021,hua4B,reward_learning,1.0,18.0,22.0,1.0,151.0,354.0,-0.7881411154258727,1.0,409.0,-0.14377562851995537,1
6715,V1,d09172021,hua4B,reward_learning,1.0,19.0,60.0,-1.0,0.0,429.0,-0.35980355269442016,-1.0,413.0,-0.10223719667899173,1
6716,V1,d09172021,hua4B,reward_learning,1.0,20.0,39.0,1.0,150.0,507.0,0.08566751254629051,-1.0,429.0,0.0639165306848629,0
6717,V1,d09172021,hua4B,reward_learning,1.0,21.0,52.0,-1.0,0.0,523.0,0.17704619259566706,-1.0,497.0,0.770069871981245,1
6718,V1,d09172021,hua4B,reward_learning,1.0,22.0,62.0,1.0,141.0,275.0,-1.2393233481696693,1.0,371.0,-0.5383907310091101,1
6719,V1,d09172021,hua4B,reward_learning,1.0,23.0,27.0,1.0,151.0,275.0,-1.2393233481696693,1.0,414.0,-0.09185258871875081,1
6720,V1,d09172021,hua4B,reward_learning,2.0,24.0,16.0,1.0,144.0,440.0,-0.2969807101604738,1.0,421.0,-0.019160332997064412,1
6721,V1,d09172021,hua4B,reward_learning,2.0,25.0,44.0,-1.0,0.0,398.0,-0.5368497452900872,-1.0,441.0,0.18853182620775386,1
6722,V1,d09172021,hua4B,reward_learning,2.0,26.0,46.0,-1.0,0.0,273.0,-1.2507456831758414,-1.0,472.0,0.5104546729752222,1
6723,V1,d09172021,hua4B,reward_learning,2.0,27.0,39.0,1.0,150.0,327.0,-0.9423426380091956,1.0,357.0,-0.6837752424524829,1
6724,V1,d09172021,hua4B,reward_learning,2.0,28.0,30.0,-1.0,0.0,313.0,-1.0222989830524,-1.0,486.0,0.655839184418595,1
6725,V1,d09172021,hua4B,reward_learning,2.0,29.0,62.0,1.0,141.0,659.0,0.9537649730153677,1.0,321.0,-1.057621129021156,1
6726,V1,d09172021,hua4B,reward_learning,2.0,30.0,27.0,1.0,151.0,480.0,-0.06853401003703241,1.0,395.0,-0.2891601399633282,1
6727,V1,d09172021,hua4B,reward_learning,2.0,31.0,52.0,-1.0,0.0,470.0,-0.12564568506789275,-1.0,396.0,-0.27877553200308725,1
6728,V1,d09172021,hua4B,reward_learning,2.0,32.0,39.0,1.0,150.0,397.0,-0.5425609127931732,1.0,338.0,-0.8810827936970602,1
6729,V1,d09172021,hua4B,reward_learning,2.0,33.0,60.0,-1.0,0.0,550.0,0.33124771517899,-1.0,355.0,-0.7045444583729648,1
