,version,group,PID,condition,phase,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
3211,V1,d09142021,XXIcI,0.0,deliberation,2.0,15.0,65.0,51.0,Roha1n.jpg,Lewic1.jpg,58.0,33.0,1.0,-1.0,1.0,65.0,51.0,3.312,0.19126287150436444,25.0,0.6295706796786475,-0.5334293443582632,1.1630000240369107
3212,V1,d09142021,XXIcI,1.0,deliberation,2.0,16.0,40.0,45.0,Vinc1n.jpg,Lasc1n.jpg,27.0,59.0,0.0,1.0,0.0,45.0,40.0,2.574,-0.35530827726706354,-32.0,-0.8125493501271217,0.676090680640124,-1.4886400307672458
3213,V1,d09142021,XXIcI,0.0,deliberation,2.0,17.0,61.0,14.0,Grigb1.jpg,Grib1n.jpg,61.0,31.0,1.0,-1.0,0.0,14.0,61.0,2.996,-0.04277030330833359,30.0,0.7691306825630769,-0.626469346281216,1.395600028844293
3214,V1,d09142021,XXIcI,0.0,deliberation,2.0,18.0,2.0,32.0,Dekb1n.jpg,Kupkb1.jpg,33.0,54.0,1.0,-1.0,0.0,32.0,2.0,3.119,0.048324888153571235,-21.0,-0.5334293443582632,0.4434906758327419,-0.9769200201910051
3215,V1,d09142021,XXIcI,1.0,deliberation,2.0,19.0,10.0,21.0,Vinb1n.jpg,Kupkc1.jpg,34.0,30.0,0.0,-1.0,0.0,21.0,10.0,3.531,0.35345674898531687,4.0,-0.4869093433967867,-0.6729893472426924,0.18608000384590573
3216,V1,d09142021,XXIcI,1.0,deliberation,2.0,20.0,35.0,16.0,Gusa1n.jpg,Vincc1.jpg,36.0,35.0,0.0,1.0,0.0,16.0,35.0,1.907,-0.8492960228369041,1.0,-0.39386934147383384,-0.4403893424353103,0.04652000096147646
3217,V1,d09142021,XXIcI,1.0,deliberation,2.0,21.0,56.0,53.0,Clib1n.jpg,Macc1n.jpg,43.0,58.0,0.0,-1.0,1.0,56.0,53.0,3.152,0.07276506147261877,-15.0,-0.06822933474349885,0.6295706796786475,-0.6978000144221463
3218,V1,d09142021,XXIcI,0.0,deliberation,2.0,22.0,30.0,31.0,Kraa1n.jpg,Picac1.jpg,50.0,63.0,1.0,1.0,0.0,31.0,30.0,2.923,-0.09683492913531762,-13.0,0.25741067198683615,0.8621706844860297,-0.6047600124991936
3219,V1,d09142021,XXIcI,0.0,deliberation,2.0,23.0,48.0,39.0,Maca1n.jpg,Kupb1n.jpg,50.0,35.0,1.0,1.0,0.0,39.0,48.0,4.433,1.021488153039284,15.0,0.25741067198683615,-0.4403893424353103,0.6978000144221465
3220,V1,d09142021,XXIcI,1.0,deliberation,3.0,24.0,56.0,53.0,Clib1n.jpg,Macc1n.jpg,43.0,58.0,0.0,-1.0,1.0,56.0,53.0,1.887,-0.8641082490908724,-15.0,-0.06822933474349885,0.6295706796786475,-0.6978000144221463
3221,V1,d09142021,XXIcI,1.0,deliberation,3.0,25.0,68.0,46.0,Mondb1.jpg,Lewb1n.jpg,33.0,50.0,0.0,-1.0,1.0,68.0,46.0,3.644,0.4371458273202374,-17.0,-0.5334293443582632,0.25741067198683615,-0.7908400163450993
3222,V1,d09142021,XXIcI,0.0,deliberation,3.0,26.0,61.0,14.0,Grigb1.jpg,Grib1n.jpg,61.0,31.0,0.0,-1.0,0.0,14.0,61.0,1.614,-1.0662951374575387,30.0,0.7691306825630769,-0.626469346281216,1.395600028844293
3223,V1,d09142021,XXIcI,1.0,deliberation,3.0,27.0,10.0,21.0,Vinb1n.jpg,Kupkc1.jpg,34.0,30.0,0.0,-1.0,0.0,21.0,10.0,1.683,-1.0151929568813483,4.0,-0.4869093433967867,-0.6729893472426924,0.18608000384590573
3224,V1,d09142021,XXIcI,1.0,deliberation,3.0,28.0,44.0,57.0,Mackb1.jpg,Lassa1.jpg,61.0,42.0,0.0,1.0,1.0,44.0,57.0,1.156,-1.4054951186734115,19.0,0.7691306825630769,-0.11474933570497528,0.8838800182680522
3225,V1,d09142021,XXIcI,0.0,deliberation,3.0,29.0,48.0,39.0,Maca1n.jpg,Kupb1n.jpg,50.0,35.0,0.0,1.0,0.0,39.0,48.0,1.506,-1.1462811592289672,15.0,0.25741067198683615,-0.4403893424353103,0.6978000144221465
3226,V1,d09142021,XXIcI,0.0,deliberation,3.0,30.0,2.0,32.0,Dekb1n.jpg,Kupkb1.jpg,33.0,54.0,0.0,-1.0,0.0,32.0,2.0,1.717,-0.9900121722496024,-21.0,-0.5334293443582632,0.4434906758327419,-0.9769200201910051
3227,V1,d09142021,XXIcI,0.0,deliberation,3.0,31.0,63.0,62.0,Lewia1.jpg,Mona1n.jpg,35.0,50.0,0.0,1.0,0.0,62.0,63.0,1.57,-1.098882035216269,-15.0,-0.4403893424353103,0.25741067198683615,-0.6978000144221465
3228,V1,d09142021,XXIcI,0.0,deliberation,3.0,32.0,65.0,51.0,Roha1n.jpg,Lewic1.jpg,58.0,33.0,0.0,-1.0,1.0,65.0,51.0,1.138,-1.418826122301983,25.0,0.6295706796786475,-0.5334293443582632,1.1630000240369107
3229,V1,d09142021,XXIcI,1.0,deliberation,3.0,33.0,35.0,16.0,Gusa1n.jpg,Vincc1.jpg,36.0,35.0,0.0,1.0,0.0,16.0,35.0,2.083,-0.7189484318019835,1.0,-0.39386934147383384,-0.4403893424353103,0.04652000096147646
3230,V1,d09142021,XXIcI,0.0,deliberation,3.0,34.0,30.0,31.0,Kraa1n.jpg,Picac1.jpg,50.0,63.0,0.0,1.0,0.0,31.0,30.0,2.112,-0.6974707037337297,-13.0,0.25741067198683615,0.8621706844860297,-0.6047600124991936
3231,V1,d09142021,XXIcI,1.0,deliberation,3.0,35.0,40.0,45.0,Vinc1n.jpg,Lasc1n.jpg,27.0,59.0,0.0,1.0,0.0,45.0,40.0,1.534,-1.1255440424734118,-32.0,-0.8125493501271217,0.676090680640124,-1.4886400307672458
3232,V1,d09172021,6dDMA,1.0,deliberation,1.0,0.0,25.0,64.0,Dekob1.jpg,Vincb1.jpg,25.0,13.0,1.0,-1.0,1.0,25.0,64.0,1.688,-0.6510145741007239,12.0,-0.07561028934459534,-0.5182071050202752,0.4425968156756799
3233,V1,d09172021,6dDMA,1.0,deliberation,1.0,1.0,44.0,37.0,Mackb1.jpg,Deka1n.jpg,15.0,11.0,1.0,1.0,1.0,44.0,37.0,6.391,1.501506136594221,4.0,-0.44444096907432856,-0.5919732409662218,0.14753227189189327
3234,V1,d09172021,6dDMA,0.0,deliberation,1.0,2.0,18.0,10.0,Krab1n.jpg,Vinb1n.jpg,11.0,13.0,0.0,-1.0,1.0,18.0,10.0,9.185,2.780294753579481,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
3235,V1,d09172021,6dDMA,0.0,deliberation,1.0,3.0,60.0,46.0,Kupc1n.jpg,Lewb1n.jpg,14.0,25.0,0.0,-1.0,0.0,46.0,60.0,5.421,1.0575458794447217,-11.0,-0.48132403704730187,-0.07561028934459534,-0.4057137477027065
3236,V1,d09172021,6dDMA,1.0,deliberation,1.0,4.0,45.0,42.0,Lasc1n.jpg,Mackc1.jpg,12.0,14.0,1.0,-1.0,1.0,45.0,42.0,6.545,1.5719905485540386,-2.0,-0.5550901729932486,-0.48132403704730187,-0.07376613594594672
3237,V1,d09172021,6dDMA,0.0,deliberation,1.0,5.0,3.0,0.0,Klib1n.jpg,Monb1n.jpg,23.0,14.0,0.0,1.0,0.0,0.0,3.0,3.149,0.017671957544037845,9.0,-0.149376425290542,-0.48132403704730187,0.3319476117567599
3238,V1,d09172021,6dDMA,0.0,deliberation,1.0,6.0,66.0,38.0,Vinca1.jpg,Krasa1.jpg,33.0,23.0,0.0,-1.0,0.0,38.0,66.0,5.596,1.1376418021263324,10.0,0.21945425443919125,-0.149376425290542,0.36883067972973327
3239,V1,d09172021,6dDMA,1.0,deliberation,1.0,7.0,56.0,63.0,Clib1n.jpg,Lewia1.jpg,11.0,13.0,1.0,-1.0,1.0,56.0,63.0,4.494,0.6332663347255604,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
3240,V1,d09172021,6dDMA,1.0,deliberation,1.0,8.0,2.0,39.0,Dekb1n.jpg,Kupb1n.jpg,18.0,12.0,1.0,1.0,1.0,2.0,39.0,3.946,0.3824516739854309,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
3241,V1,d09172021,6dDMA,0.0,deliberation,1.0,9.0,21.0,17.0,Kupkc1.jpg,Picaa1.jpg,13.0,27.0,0.0,1.0,0.0,17.0,21.0,3.731,0.28404811183373757,-14.0,-0.5182071050202752,-0.0018441533986486923,-0.5163629516216265
3242,V1,d09172021,6dDMA,1.0,deliberation,1.0,10.0,57.0,55.0,Lassa1.jpg,Clia1n.jpg,18.0,12.0,1.0,1.0,0.0,55.0,57.0,5.086,0.904219398882781,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
3243,V1,d09172021,6dDMA,0.0,deliberation,1.0,11.0,53.0,34.0,Macc1n.jpg,Lasb1n.jpg,13.0,17.0,0.0,1.0,0.0,34.0,53.0,3.703,0.27123276420467984,-4.0,-0.5182071050202752,-0.3706748331283819,-0.14753227189189333
3244,V1,d09172021,6dDMA,1.0,deliberation,2.0,12.0,44.0,37.0,Mackb1.jpg,Deka1n.jpg,15.0,11.0,0.0,1.0,1.0,44.0,37.0,3.605,0.22637904750297785,4.0,-0.44444096907432856,-0.5919732409662218,0.14753227189189327
3245,V1,d09172021,6dDMA,0.0,deliberation,2.0,13.0,21.0,17.0,Kupkc1.jpg,Picaa1.jpg,13.0,27.0,1.0,1.0,0.0,17.0,21.0,2.07,-0.47617661716143656,-14.0,-0.5182071050202752,-0.0018441533986486923,-0.5163629516216265
3246,V1,d09172021,6dDMA,0.0,deliberation,2.0,14.0,60.0,46.0,Kupc1n.jpg,Lewb1n.jpg,14.0,25.0,1.0,-1.0,0.0,46.0,60.0,5.071,0.8973540340814998,-11.0,-0.48132403704730187,-0.07561028934459534,-0.4057137477027065
3247,V1,d09172021,6dDMA,1.0,deliberation,2.0,15.0,45.0,42.0,Lasc1n.jpg,Mackc1.jpg,12.0,14.0,0.0,-1.0,1.0,45.0,42.0,4.961,0.8470080255387733,-2.0,-0.5550901729932486,-0.48132403704730187,-0.07376613594594672
3248,V1,d09172021,6dDMA,1.0,deliberation,2.0,16.0,56.0,63.0,Clib1n.jpg,Lewia1.jpg,11.0,13.0,0.0,-1.0,1.0,56.0,63.0,1.307,-0.8253948400532594,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
3249,V1,d09172021,6dDMA,1.0,deliberation,2.0,17.0,2.0,39.0,Dekb1n.jpg,Kupb1n.jpg,18.0,12.0,0.0,1.0,1.0,2.0,39.0,1.474,-0.7489604452656651,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
3250,V1,d09172021,6dDMA,0.0,deliberation,2.0,18.0,66.0,38.0,Vinca1.jpg,Krasa1.jpg,33.0,23.0,1.0,-1.0,0.0,38.0,66.0,5.144,0.9307654761144005,10.0,0.21945425443919125,-0.149376425290542,0.36883067972973327
3251,V1,d09172021,6dDMA,1.0,deliberation,2.0,19.0,57.0,55.0,Lassa1.jpg,Clia1n.jpg,18.0,12.0,0.0,1.0,0.0,55.0,57.0,3.566,0.2085290990196474,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
3252,V1,d09172021,6dDMA,0.0,deliberation,2.0,20.0,18.0,10.0,Krab1n.jpg,Vinb1n.jpg,11.0,13.0,1.0,-1.0,0.0,10.0,18.0,4.252,0.5225051159315616,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
3253,V1,d09172021,6dDMA,1.0,deliberation,2.0,21.0,25.0,64.0,Dekob1.jpg,Vincb1.jpg,25.0,13.0,0.0,-1.0,1.0,25.0,64.0,1.308,-0.8249371490665073,12.0,-0.07561028934459534,-0.5182071050202752,0.4425968156756799
3254,V1,d09172021,6dDMA,0.0,deliberation,2.0,22.0,53.0,34.0,Macc1n.jpg,Lasb1n.jpg,13.0,17.0,1.0,1.0,0.0,34.0,53.0,5.17,0.942665441769954,-4.0,-0.5182071050202752,-0.3706748331283819,-0.14753227189189333
3255,V1,d09172021,6dDMA,0.0,deliberation,2.0,23.0,3.0,0.0,Klib1n.jpg,Monb1n.jpg,23.0,14.0,1.0,1.0,1.0,3.0,0.0,4.078,0.44286688423670306,9.0,-0.149376425290542,-0.48132403704730187,0.3319476117567599
3256,V1,d09172021,6dDMA,0.0,deliberation,3.0,24.0,53.0,34.0,Macc1n.jpg,Lasb1n.jpg,13.0,17.0,0.0,1.0,0.0,34.0,53.0,1.403,-0.7814565053250615,-4.0,-0.5182071050202752,-0.3706748331283819,-0.14753227189189333
3257,V1,d09172021,6dDMA,1.0,deliberation,3.0,25.0,44.0,37.0,Mackb1.jpg,Deka1n.jpg,15.0,11.0,0.0,1.0,1.0,44.0,37.0,0.822,-1.0473749686280092,4.0,-0.44444096907432856,-0.5919732409662218,0.14753227189189327
3258,V1,d09172021,6dDMA,1.0,deliberation,3.0,26.0,56.0,63.0,Clib1n.jpg,Lewia1.jpg,11.0,13.0,0.0,-1.0,1.0,56.0,63.0,0.731,-1.089024848422447,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
3259,V1,d09172021,6dDMA,0.0,deliberation,3.0,27.0,21.0,17.0,Kupkc1.jpg,Picaa1.jpg,13.0,27.0,0.0,1.0,0.0,17.0,21.0,0.982,-0.9741444107476792,-14.0,-0.5182071050202752,-0.0018441533986486923,-0.5163629516216265
3260,V1,d09172021,6dDMA,1.0,deliberation,3.0,28.0,25.0,64.0,Dekob1.jpg,Vincb1.jpg,25.0,13.0,0.0,-1.0,1.0,25.0,64.0,0.645,-1.128386273283124,12.0,-0.07561028934459534,-0.5182071050202752,0.4425968156756799
3261,V1,d09172021,6dDMA,0.0,deliberation,3.0,29.0,3.0,0.0,Klib1n.jpg,Monb1n.jpg,23.0,14.0,0.0,1.0,1.0,3.0,0.0,0.61,-1.1444054578194462,9.0,-0.149376425290542,-0.48132403704730187,0.3319476117567599
3262,V1,d09172021,6dDMA,0.0,deliberation,3.0,30.0,66.0,38.0,Vinca1.jpg,Krasa1.jpg,33.0,23.0,0.0,-1.0,0.0,38.0,66.0,1.237,-0.8574332091259036,10.0,0.21945425443919125,-0.149376425290542,0.36883067972973327
3263,V1,d09172021,6dDMA,0.0,deliberation,3.0,31.0,60.0,46.0,Kupc1n.jpg,Lewb1n.jpg,14.0,25.0,0.0,-1.0,0.0,46.0,60.0,1.031,-0.9517175523968285,-11.0,-0.48132403704730187,-0.07561028934459534,-0.4057137477027065
3264,V1,d09172021,6dDMA,1.0,deliberation,3.0,32.0,45.0,42.0,Lasc1n.jpg,Mackc1.jpg,12.0,14.0,0.0,-1.0,1.0,45.0,42.0,1.024,-0.9549213893040928,-2.0,-0.5550901729932486,-0.48132403704730187,-0.07376613594594672
3265,V1,d09172021,6dDMA,1.0,deliberation,3.0,33.0,57.0,55.0,Lassa1.jpg,Clia1n.jpg,18.0,12.0,0.0,1.0,0.0,55.0,57.0,0.841,-1.03867883987972,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
3266,V1,d09172021,6dDMA,0.0,deliberation,3.0,34.0,18.0,10.0,Krab1n.jpg,Vinb1n.jpg,11.0,13.0,0.0,-1.0,0.0,10.0,18.0,0.975,-0.9773482476549438,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
3267,V1,d09172021,6dDMA,1.0,deliberation,3.0,35.0,2.0,39.0,Dekb1n.jpg,Kupb1n.jpg,18.0,12.0,0.0,1.0,1.0,2.0,39.0,0.732,-1.0885671574356945,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
3268,V1,d09172021,06o3b,1.0,deliberation,1.0,0.0,63.0,0.0,Lewia1.jpg,Monb1n.jpg,37.0,30.0,1.0,1.0,1.0,63.0,0.0,1.643,-0.014151822736185427,7.0,0.30705689423328203,0.026700599498546303,0.2803562947347357
3269,V1,d09172021,06o3b,1.0,deliberation,1.0,1.0,26.0,20.0,Klid1n.jpg,Picb1n.jpg,54.0,29.0,1.0,1.0,1.0,26.0,20.0,0.89,-0.5353849894923125,25.0,0.9879221814462116,-0.01335029974927308,1.0012724811954847
3270,V1,d09172021,06o3b,1.0,deliberation,1.0,2.0,43.0,34.0,Clifb1.jpg,Lasb1n.jpg,8.0,40.0,1.0,-1.0,1.0,43.0,34.0,2.306,0.44478255914869147,-32.0,-0.8544191839534802,0.4272095919767402,-1.2816287759302203
3271,V1,d09172021,06o3b,0.0,deliberation,1.0,3.0,2.0,33.0,Dekb1n.jpg,Kline1.jpg,11.0,30.0,0.0,-1.0,1.0,2.0,33.0,2.118,0.3146473196398575,-19.0,-0.734266486210022,0.026700599498546303,-0.7609670857085683
3272,V1,d09172021,06o3b,0.0,deliberation,1.0,4.0,57.0,56.0,Lassa1.jpg,Clib1n.jpg,10.0,16.0,0.0,1.0,0.0,56.0,57.0,2.43,0.5306164405268585,-6.0,-0.7743173854578415,-0.5340119899709251,-0.24030539548691632
3273,V1,d09172021,06o3b,0.0,deliberation,1.0,5.0,46.0,39.0,Lewb1n.jpg,Kupb1n.jpg,40.0,15.0,0.0,1.0,1.0,46.0,39.0,1.72,0.039148248764773096,25.0,0.4272095919767402,-0.5740628892187445,1.0012724811954847
3274,V1,d09172021,06o3b,0.0,deliberation,1.0,6.0,53.0,27.0,Macc1n.jpg,Gustc1.jpg,18.0,29.0,0.0,-1.0,0.0,27.0,53.0,3.019,0.9383273770731518,-11.0,-0.45391019147528633,-0.01335029974927308,-0.44055989172601323
3275,V1,d09172021,06o3b,1.0,deliberation,1.0,7.0,7.0,32.0,Macb1n.jpg,Kupkb1.jpg,53.0,12.0,1.0,1.0,1.0,7.0,32.0,1.373,-0.2010481773499362,41.0,0.9478712821983922,-0.6942155869622026,1.642086869160595
3276,V1,d09172021,06o3b,1.0,deliberation,1.0,8.0,47.0,66.0,Vina1n.jpg,Vinca1.jpg,50.0,27.0,1.0,-1.0,0.0,66.0,47.0,2.728,0.7368946393227761,23.0,0.8277185844549341,-0.09345209824491185,0.9211706826998459
3277,V1,d09172021,06o3b,0.0,deliberation,1.0,9.0,49.0,22.0,Lewc1n.jpg,Klina1.jpg,13.0,7.0,0.0,-1.0,1.0,49.0,22.0,1.283,-0.26334696222118653,6.0,-0.6541646877143833,-0.8944700832012996,0.24030539548691632
3278,V1,d09172021,06o3b,0.0,deliberation,1.0,10.0,48.0,6.0,Maca1n.jpg,Gusc1n.jpg,12.0,27.0,0.0,1.0,0.0,6.0,48.0,1.239,-0.29380414593601983,-15.0,-0.6942155869622026,-0.09345209824491185,-0.6007634887172908
3279,V1,d09172021,06o3b,1.0,deliberation,1.0,11.0,36.0,58.0,Gustb1.jpg,Klinc1.jpg,16.0,29.0,1.0,-1.0,0.0,58.0,36.0,1.238,-0.29449635465681157,-13.0,-0.5340119899709251,-0.01335029974927308,-0.5206616902216521
3280,V1,d09172021,06o3b,1.0,deliberation,2.0,12.0,63.0,0.0,Lewia1.jpg,Monb1n.jpg,37.0,30.0,0.0,1.0,1.0,63.0,0.0,1.034,-0.43570693369831215,7.0,0.30705689423328203,0.026700599498546303,0.2803562947347357
3281,V1,d09172021,06o3b,0.0,deliberation,2.0,13.0,48.0,6.0,Maca1n.jpg,Gusc1n.jpg,12.0,27.0,1.0,1.0,0.0,6.0,48.0,0.97,-0.48000829182897903,-15.0,-0.6942155869622026,-0.09345209824491185,-0.6007634887172908
3282,V1,d09172021,06o3b,0.0,deliberation,2.0,14.0,49.0,22.0,Lewc1n.jpg,Klina1.jpg,13.0,7.0,1.0,-1.0,1.0,49.0,22.0,0.893,-0.5333083633299376,6.0,-0.6541646877143833,-0.8944700832012996,0.24030539548691632
3283,V1,d09172021,06o3b,1.0,deliberation,2.0,15.0,47.0,66.0,Vina1n.jpg,Vinca1.jpg,50.0,27.0,0.0,-1.0,0.0,66.0,47.0,1.362,-0.20866247327864448,23.0,0.8277185844549341,-0.09345209824491185,0.9211706826998459
3284,V1,d09172021,06o3b,1.0,deliberation,2.0,16.0,7.0,32.0,Macb1n.jpg,Kupkb1.jpg,53.0,12.0,0.0,1.0,1.0,7.0,32.0,0.905,-0.5250018586804375,41.0,0.9478712821983922,-0.6942155869622026,1.642086869160595
3285,V1,d09172021,06o3b,1.0,deliberation,2.0,17.0,43.0,34.0,Clifb1.jpg,Lasb1n.jpg,8.0,40.0,0.0,-1.0,1.0,43.0,34.0,0.73,-0.6461383848189797,-32.0,-0.8544191839534802,0.4272095919767402,-1.2816287759302203
3286,V1,d09172021,06o3b,0.0,deliberation,2.0,18.0,46.0,39.0,Lewb1n.jpg,Kupb1n.jpg,40.0,15.0,1.0,1.0,1.0,46.0,39.0,0.918,-0.5160031453101458,25.0,0.4272095919767402,-0.5740628892187445,1.0012724811954847
3287,V1,d09172021,06o3b,0.0,deliberation,2.0,19.0,53.0,27.0,Macc1n.jpg,Gustc1.jpg,18.0,29.0,1.0,-1.0,1.0,53.0,27.0,4.3,1.82504674840728,-11.0,-0.45391019147528633,-0.01335029974927308,-0.44055989172601323
3288,V1,d09172021,06o3b,1.0,deliberation,2.0,20.0,36.0,58.0,Gustb1.jpg,Klinc1.jpg,16.0,29.0,0.0,-1.0,0.0,58.0,36.0,1.864,0.1388263045587736,-13.0,-0.5340119899709251,-0.01335029974927308,-0.5206616902216521
3289,V1,d09172021,06o3b,0.0,deliberation,2.0,21.0,57.0,56.0,Lassa1.jpg,Clib1n.jpg,10.0,16.0,1.0,1.0,0.0,56.0,57.0,4.277,1.809125947829072,-6.0,-0.7743173854578415,-0.5340119899709251,-0.24030539548691632
3290,V1,d09172021,06o3b,1.0,deliberation,2.0,22.0,26.0,20.0,Klid1n.jpg,Picb1n.jpg,54.0,29.0,0.0,1.0,1.0,26.0,20.0,8.173,4.505971124033416,25.0,0.9879221814462116,-0.01335029974927308,1.0012724811954847
3291,V1,d09172021,06o3b,0.0,deliberation,2.0,23.0,2.0,33.0,Dekb1n.jpg,Kline1.jpg,11.0,30.0,1.0,-1.0,1.0,2.0,33.0,1.846,0.12636654758452354,-19.0,-0.734266486210022,0.026700599498546303,-0.7609670857085683
3292,V1,d09172021,06o3b,1.0,deliberation,3.0,24.0,63.0,0.0,Lewia1.jpg,Monb1n.jpg,37.0,30.0,0.0,1.0,1.0,63.0,0.0,1.475,-0.13044288782918584,7.0,0.30705689423328203,0.026700599498546303,0.2803562947347357
3293,V1,d09172021,06o3b,1.0,deliberation,3.0,25.0,43.0,34.0,Clifb1.jpg,Lasb1n.jpg,8.0,40.0,0.0,-1.0,1.0,43.0,34.0,0.734,-0.643369549935813,-32.0,-0.8544191839534802,0.4272095919767402,-1.2816287759302203
3294,V1,d09172021,06o3b,1.0,deliberation,3.0,26.0,47.0,66.0,Vina1n.jpg,Vinca1.jpg,50.0,27.0,0.0,-1.0,0.0,66.0,47.0,0.929,-0.5083888493814375,23.0,0.8277185844549341,-0.09345209824491185,0.9211706826998459
3295,V1,d09172021,06o3b,1.0,deliberation,3.0,27.0,7.0,32.0,Macb1n.jpg,Kupkb1.jpg,53.0,12.0,0.0,1.0,1.0,7.0,32.0,1.168,-0.3429509651122285,41.0,0.9478712821983922,-0.6942155869622026,1.642086869160595
3296,V1,d09172021,06o3b,0.0,deliberation,3.0,28.0,49.0,22.0,Lewc1n.jpg,Klina1.jpg,13.0,7.0,0.0,-1.0,1.0,49.0,22.0,0.702,-0.6655202290011465,6.0,-0.6541646877143833,-0.8944700832012996,0.24030539548691632
3297,V1,d09172021,06o3b,0.0,deliberation,3.0,29.0,46.0,39.0,Lewb1n.jpg,Kupb1n.jpg,40.0,15.0,0.0,1.0,1.0,46.0,39.0,0.732,-0.6447539673773963,25.0,0.4272095919767402,-0.5740628892187445,1.0012724811954847
3298,V1,d09172021,06o3b,0.0,deliberation,3.0,30.0,57.0,56.0,Lassa1.jpg,Clib1n.jpg,10.0,16.0,0.0,1.0,0.0,56.0,57.0,0.838,-0.5713798429734794,-6.0,-0.7743173854578415,-0.5340119899709251,-0.24030539548691632
3299,V1,d09172021,06o3b,0.0,deliberation,3.0,31.0,2.0,33.0,Dekb1n.jpg,Kline1.jpg,11.0,30.0,0.0,-1.0,1.0,2.0,33.0,0.756,-0.6281409580783963,-19.0,-0.734266486210022,0.026700599498546303,-0.7609670857085683
3300,V1,d09172021,06o3b,1.0,deliberation,3.0,32.0,26.0,20.0,Klid1n.jpg,Picb1n.jpg,54.0,29.0,0.0,1.0,1.0,26.0,20.0,0.729,-0.6468305935397713,25.0,0.9879221814462116,-0.01335029974927308,1.0012724811954847
3301,V1,d09172021,06o3b,0.0,deliberation,3.0,33.0,53.0,27.0,Macc1n.jpg,Gustc1.jpg,18.0,29.0,0.0,-1.0,1.0,53.0,27.0,0.651,-0.7008228737615215,-11.0,-0.45391019147528633,-0.01335029974927308,-0.44055989172601323
3302,V1,d09172021,06o3b,1.0,deliberation,3.0,34.0,36.0,58.0,Gustb1.jpg,Klinc1.jpg,16.0,29.0,0.0,-1.0,0.0,58.0,36.0,0.966,-0.48277712671214573,-13.0,-0.5340119899709251,-0.01335029974927308,-0.5206616902216521
3303,V1,d09172021,06o3b,0.0,deliberation,3.0,35.0,48.0,6.0,Maca1n.jpg,Gusc1n.jpg,12.0,27.0,0.0,1.0,0.0,6.0,48.0,0.945,-0.49731350984877076,-15.0,-0.6942155869622026,-0.09345209824491185,-0.6007634887172908
3304,V1,d09172021,0Gtxz,1.0,deliberation,1.0,0.0,11.0,21.0,Clifa1.jpg,Kupkc1.jpg,61.0,41.0,1.0,1.0,1.0,11.0,21.0,1.322,0.7822523801997753,20.0,0.1588358860147966,-0.6698730844971851,0.8287089705119817
3305,V1,d09172021,0Gtxz,0.0,deliberation,1.0,1.0,25.0,2.0,Dekob1.jpg,Dekb1n.jpg,35.0,62.0,0.0,-1.0,0.0,2.0,25.0,1.386,0.9480124725367822,-27.0,-0.9184857756507796,0.20027133454039567,-1.1187571101911753
3306,V1,d09172021,0Gtxz,1.0,deliberation,1.0,2.0,31.0,53.0,Picac1.jpg,Macc1n.jpg,35.0,41.0,1.0,-1.0,0.0,53.0,31.0,2.171,2.981163605107889,-6.0,-0.9184857756507796,-0.6698730844971851,-0.24861269115359452
3307,V1,d09172021,0Gtxz,0.0,deliberation,1.0,3.0,24.0,0.0,Lewa1n.jpg,Monb1n.jpg,69.0,69.0,0.0,1.0,0.0,0.0,24.0,1.337,0.821102401841261,0.0,0.49031947421958927,0.49031947421958927,0.0
3308,V1,d09172021,0Gtxz,0.0,deliberation,1.0,4.0,27.0,36.0,Gustc1.jpg,Gustb1.jpg,70.0,65.0,0.0,1.0,1.0,27.0,36.0,1.854,2.1601331477511496,5.0,0.5317549227451883,0.32457768011719296,0.20717724262799536
3309,V1,d09172021,0Gtxz,0.0,deliberation,1.0,5.0,14.0,35.0,Grib1n.jpg,Gusa1n.jpg,72.0,72.0,0.0,-1.0,0.0,35.0,14.0,1.057,0.0959019978668534,0.0,0.6146258197963865,0.6146258197963865,0.0
3310,V1,d09172021,0Gtxz,1.0,deliberation,1.0,6.0,26.0,54.0,Klid1n.jpg,Rohla1.jpg,66.0,66.0,1.0,1.0,0.0,54.0,26.0,1.361,0.8832624364676389,0.0,0.366013128642792,0.366013128642792,0.0
3311,V1,d09172021,0Gtxz,0.0,deliberation,1.0,7.0,41.0,38.0,Picae1.jpg,Krasa1.jpg,65.0,64.0,0.0,-1.0,0.0,38.0,41.0,1.141,0.31346211905917587,1.0,0.32457768011719296,0.28314223159159385,0.041435448525599106
