,success,category,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,trial,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,novel_left,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,condition,rt_pairs,left_object_chosen,rt_object,old_response,total_reward_tally,version,phase
373,,fixation,,html-keyboard-response,373,637169,0.0-460.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
374,,final_decisions,,html-keyboard-response,374,637537,0.0-461.0,0,0,RTY50,,0.366,,,75.0,,,,2.0,47.0,0.0,,,50.0,50.0,Vina1n.jpg,Monb1n.jpg,1.0,0.0,0.0,47.0,,,,,,,,11.0,3.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
375,,choice_confirmation,,html-keyboard-response,375,638040,0.0-462.0-0.0,0,0,RTY50,,,,,,,,,2.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
376,,fixation,,html-keyboard-response,376,639046,0.0-465.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
377,,final_decisions,,html-keyboard-response,377,639333,0.0-466.0,0,0,RTY50,,0.285,,,75.0,,,,3.0,28.0,50.0,,,50.0,50.0,Pice1n.jpg,Klic1n.jpg,1.0,0.0,50.0,28.0,,,,,,,,8.0,2.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
378,,choice_confirmation,,html-keyboard-response,378,639838,0.0-467.0-0.0,0,0,RTY50,,,,,,,,,3.0,28.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
379,,fixation,,html-keyboard-response,379,640843,0.0-470.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
380,,final_decisions,,html-keyboard-response,380,641101,0.0-471.0,0,0,RTY50,,0.255,,,75.0,,,,4.0,5.0,64.0,,,50.0,50.0,Pica1n.jpg,Vincb1.jpg,1.0,0.0,64.0,5.0,,,,,,,,11.0,3.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
381,,choice_confirmation,,html-keyboard-response,381,641606,0.0-472.0-0.0,0,0,RTY50,,,,,,,,,4.0,5.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
382,,fixation,,html-keyboard-response,382,642611,0.0-475.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
383,,final_decisions,,html-keyboard-response,383,642862,0.0-476.0,0,0,RTY50,,0.248,,,75.0,,,,5.0,60.0,64.0,,,50.0,50.0,Kupc1n.jpg,Vincb1.jpg,1.0,0.0,64.0,60.0,,,,,,,,1.0,3.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
384,,choice_confirmation,,html-keyboard-response,384,643366,0.0-477.0-0.0,0,0,RTY50,,,,,,,,,5.0,60.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
385,,fixation,,html-keyboard-response,385,644371,0.0-480.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
386,,final_decisions,,html-keyboard-response,386,645566,0.0-481.0,0,0,RTY50,,1.192,,,75.0,,,,6.0,2.0,29.0,,,50.0,50.0,Dekb1n.jpg,Klinb1.jpg,1.0,0.0,29.0,2.0,,,,,,,,6.0,7.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
387,,choice_confirmation,,html-keyboard-response,387,646069,0.0-482.0-0.0,0,0,RTY50,,,,,,,,,6.0,2.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
388,,fixation,,html-keyboard-response,388,647074,0.0-485.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
389,,final_decisions,,html-keyboard-response,389,647574,0.0-486.0,0,0,RTY50,,0.497,,,75.0,,,,7.0,23.0,16.0,,,50.0,50.0,Rohlb1.jpg,Vincc1.jpg,1.0,0.0,16.0,23.0,,,,,,,,10.0,2.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
390,,choice_confirmation,,html-keyboard-response,390,648078,0.0-487.0-0.0,0,0,RTY50,,,,,,,,,7.0,23.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
391,,fixation,,html-keyboard-response,391,649083,0.0-490.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
392,,final_decisions,,html-keyboard-response,392,649609,0.0-491.0,0,0,RTY50,,0.523,,,75.0,,,,8.0,16.0,52.0,,,50.0,50.0,Vincc1.jpg,Dekoa1.jpg,1.0,0.0,52.0,16.0,,,,,,,,2.0,9.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
393,,choice_confirmation,,html-keyboard-response,393,650112,0.0-492.0-0.0,0,0,RTY50,,,,,,,,,8.0,16.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
394,,fixation,,html-keyboard-response,394,651118,0.0-495.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
395,,final_decisions,,html-keyboard-response,395,651287,0.0-496.0,0,0,RTY50,,0.167,,,75.0,,,,9.0,61.0,48.0,,,50.0,50.0,Grigb1.jpg,Maca1n.jpg,1.0,0.0,48.0,61.0,,,,,,,,8.0,5.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
396,,choice_confirmation,,html-keyboard-response,396,651790,0.0-497.0-0.0,0,0,RTY50,,,,,,,,,9.0,61.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
397,,fixation,,html-keyboard-response,397,652795,0.0-500.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
398,,final_decisions,,html-keyboard-response,398,653028,0.0-501.0,0,0,RTY50,,0.23,,,75.0,,,,10.0,59.0,60.0,,,50.0,50.0,Macka1.jpg,Kupc1n.jpg,1.0,0.0,60.0,59.0,,,,,,,,4.0,1.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
399,,choice_confirmation,,html-keyboard-response,399,653531,0.0-502.0-0.0,0,0,RTY50,,,,,,,,,10.0,59.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
400,,fixation,,html-keyboard-response,400,654537,0.0-505.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
401,,final_decisions,,html-keyboard-response,401,654672,0.0-506.0,0,0,RTY50,,0.132,,,75.0,,,,11.0,8.0,2.0,,,50.0,50.0,Picd1n.jpg,Dekb1n.jpg,1.0,0.0,2.0,8.0,,,,,,,,4.0,6.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
402,,choice_confirmation,,html-keyboard-response,402,655176,0.0-507.0-0.0,0,0,RTY50,,,,,,,,,11.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
403,,fixation,,html-keyboard-response,403,656182,0.0-510.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
404,,final_decisions,,html-keyboard-response,404,656610,0.0-511.0,0,0,RTY50,,0.426,,,75.0,,,,12.0,63.0,22.0,,,50.0,50.0,Lewia1.jpg,Klina1.jpg,1.0,0.0,22.0,63.0,,,,,,,,1.0,5.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
405,,choice_confirmation,,html-keyboard-response,405,657115,0.0-512.0-0.0,0,0,RTY50,,,,,,,,,12.0,63.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
406,,fixation,,html-keyboard-response,406,658120,0.0-515.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
407,,final_decisions,,html-keyboard-response,407,658267,0.0-516.0,0,0,RTY50,,0.145,,,75.0,,,,13.0,8.0,7.0,,,50.0,50.0,Picd1n.jpg,Macb1n.jpg,1.0,0.0,7.0,8.0,,,,,,,,4.0,10.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
408,,choice_confirmation,,html-keyboard-response,408,658770,0.0-517.0-0.0,0,0,RTY50,,,,,,,,,13.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
409,,fixation,,html-keyboard-response,409,659777,0.0-520.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
410,,final_decisions,,html-keyboard-response,410,660666,0.0-521.0,0,0,RTY50,,0.887,,,75.0,,,,14.0,22.0,28.0,,,50.0,50.0,Klina1.jpg,Pice1n.jpg,1.0,0.0,28.0,22.0,,,,,,,,5.0,8.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
411,,choice_confirmation,,html-keyboard-response,411,661171,0.0-522.0-0.0,0,0,RTY50,,,,,,,,,14.0,22.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
412,,fixation,,html-keyboard-response,412,662176,0.0-525.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
413,,final_decisions,,html-keyboard-response,413,662471,0.0-526.0,0,0,RTY50,,0.292,,,75.0,,,,15.0,41.0,60.0,,,50.0,50.0,Picae1.jpg,Kupc1n.jpg,1.0,0.0,60.0,41.0,,,,,,,,7.0,1.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
414,,choice_confirmation,,html-keyboard-response,414,662975,0.0-527.0-0.0,0,0,RTY50,,,,,,,,,15.0,41.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
415,,fixation,,html-keyboard-response,415,663982,0.0-530.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
416,,final_decisions,,html-keyboard-response,416,664571,0.0-531.0,0,0,RTY50,,0.587,,,75.0,,,,16.0,52.0,20.0,,,50.0,50.0,Dekoa1.jpg,Picb1n.jpg,1.0,0.0,20.0,52.0,,,,,,,,9.0,0.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
417,,choice_confirmation,,html-keyboard-response,417,665075,0.0-532.0-0.0,0,0,RTY50,,,,,,,,,16.0,52.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
418,,fixation,,html-keyboard-response,418,666080,0.0-535.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
419,,final_decisions,,html-keyboard-response,419,666349,0.0-536.0,0,0,RTY50,,0.266,,,75.0,,,,17.0,28.0,14.0,,,50.0,50.0,Pice1n.jpg,Grib1n.jpg,1.0,0.0,14.0,28.0,,,,,,,,8.0,0.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
420,,choice_confirmation,,html-keyboard-response,420,666854,0.0-537.0-0.0,0,0,RTY50,,,,,,,,,17.0,28.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
421,,fixation,,html-keyboard-response,421,667859,0.0-540.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
422,,final_decisions,,html-keyboard-response,422,668078,0.0-541.0,0,0,RTY50,,0.217,,,75.0,,,,18.0,47.0,14.0,,,50.0,50.0,Vina1n.jpg,Grib1n.jpg,1.0,0.0,14.0,47.0,,,,,,,,11.0,0.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
423,,choice_confirmation,,html-keyboard-response,423,668582,0.0-542.0-0.0,0,0,RTY50,,,,,,,,,18.0,47.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
424,,fixation,,html-keyboard-response,424,669590,0.0-545.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
425,,final_decisions,,html-keyboard-response,425,669605,0.0-546.0,0,0,RTY50,,0.013,,,75.0,,,,19.0,61.0,41.0,,,50.0,50.0,Grigb1.jpg,Picae1.jpg,1.0,0.0,41.0,61.0,,,,,,,,8.0,7.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
426,,choice_confirmation,,html-keyboard-response,426,670110,0.0-547.0-0.0,0,0,RTY50,,,,,,,,,19.0,61.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
427,,fixation,,html-keyboard-response,427,671115,0.0-550.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
428,,final_decisions,,html-keyboard-response,428,671553,0.0-551.0,0,0,RTY50,,0.435,,,75.0,,,,20.0,29.0,7.0,,,50.0,50.0,Klinb1.jpg,Macb1n.jpg,1.0,0.0,7.0,29.0,,,,,,,,7.0,10.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
429,,choice_confirmation,,html-keyboard-response,429,672056,0.0-552.0-0.0,0,0,RTY50,,,,,,,,,20.0,29.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
430,,fixation,,html-keyboard-response,430,673059,0.0-555.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
431,,final_decisions,,html-keyboard-response,431,674177,0.0-556.0,0,0,RTY50,,1.117,,,75.0,,,,21.0,22.0,2.0,,,50.0,50.0,Klina1.jpg,Dekb1n.jpg,1.0,0.0,2.0,22.0,,,,,,,,5.0,6.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
432,,choice_confirmation,,html-keyboard-response,432,674680,0.0-557.0-0.0,0,0,RTY50,,,,,,,,,21.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
433,,fixation,,html-keyboard-response,433,675683,0.0-560.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
434,,final_decisions,,html-keyboard-response,434,677446,0.0-561.0,0,0,RTY50,,1.76,,,75.0,,,,22.0,22.0,47.0,,,50.0,50.0,Klina1.jpg,Vina1n.jpg,1.0,0.0,47.0,22.0,,,,,,,,5.0,11.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
435,,choice_confirmation,,html-keyboard-response,435,677949,0.0-562.0-0.0,0,0,RTY50,,,,,,,,,22.0,22.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
436,,fixation,,html-keyboard-response,436,678955,0.0-565.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
437,,final_decisions,,html-keyboard-response,437,679133,0.0-566.0,0,0,RTY50,,0.177,,,75.0,,,,23.0,29.0,63.0,,,50.0,50.0,Klinb1.jpg,Lewia1.jpg,1.0,0.0,63.0,29.0,,,,,,,,7.0,1.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
438,,choice_confirmation,,html-keyboard-response,438,679637,0.0-567.0-0.0,0,0,RTY50,,,,,,,,,23.0,29.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
439,,fixation,,html-keyboard-response,439,680642,0.0-570.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
440,,final_decisions,,html-keyboard-response,440,682780,0.0-571.0,0,0,RTY50,,2.136,,,75.0,,,,24.0,20.0,60.0,,,50.0,50.0,Picb1n.jpg,Kupc1n.jpg,1.0,0.0,60.0,20.0,,,,,,,,0.0,1.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
441,,choice_confirmation,,html-keyboard-response,441,683282,0.0-572.0-0.0,0,0,RTY50,,,,,,,,,24.0,20.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
442,,fixation,,html-keyboard-response,442,684288,0.0-575.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
443,,final_decisions,,html-keyboard-response,443,684351,0.0-576.0,0,0,RTY50,,0.062,,,75.0,,,,25.0,5.0,41.0,,,50.0,50.0,Pica1n.jpg,Picae1.jpg,1.0,0.0,41.0,5.0,,,,,,,,11.0,7.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
444,,choice_confirmation,,html-keyboard-response,444,684856,0.0-577.0-0.0,0,0,RTY50,,,,,,,,,25.0,5.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
445,,fixation,,html-keyboard-response,445,685859,0.0-580.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
446,,final_decisions,,html-keyboard-response,446,686437,0.0-581.0,0,0,RTY50,,0.575,,,75.0,,,,26.0,50.0,63.0,,,50.0,50.0,Klic1n.jpg,Lewia1.jpg,1.0,0.0,63.0,50.0,,,,,,,,2.0,1.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
447,,choice_confirmation,,html-keyboard-response,447,686942,0.0-582.0-0.0,0,0,RTY50,,,,,,,,,26.0,50.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
448,,fixation,,html-keyboard-response,448,687947,0.0-585.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
449,,final_decisions,,html-keyboard-response,449,688543,0.0-586.0,0,0,RTY50,,0.593,,,75.0,,,,27.0,59.0,23.0,,,50.0,50.0,Macka1.jpg,Rohlb1.jpg,1.0,0.0,23.0,59.0,,,,,,,,4.0,10.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
450,,choice_confirmation,,html-keyboard-response,450,689048,0.0-587.0-0.0,0,0,RTY50,,,,,,,,,27.0,59.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
451,,fixation,,html-keyboard-response,451,690054,0.0-590.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
452,,final_decisions,,html-keyboard-response,452,690524,0.0-591.0,0,0,RTY50,,0.467,,,75.0,,,,28.0,16.0,61.0,,,50.0,50.0,Vincc1.jpg,Grigb1.jpg,1.0,0.0,61.0,16.0,,,,,,,,2.0,8.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
453,,choice_confirmation,,html-keyboard-response,453,691027,0.0-592.0-0.0,0,0,RTY50,,,,,,,,,28.0,16.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
454,,fixation,,html-keyboard-response,454,692032,0.0-595.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
455,,final_decisions,,html-keyboard-response,455,693937,0.0-596.0,0,0,RTY50,,1.902,,,75.0,,,,29.0,41.0,52.0,,,50.0,50.0,Picae1.jpg,Dekoa1.jpg,1.0,0.0,52.0,41.0,,,,,,,,7.0,9.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
456,,choice_confirmation,,html-keyboard-response,456,694440,0.0-597.0-0.0,0,0,RTY50,,,,,,,,,29.0,41.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
457,,fixation,,html-keyboard-response,457,695443,0.0-600.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
458,,final_decisions,,html-keyboard-response,458,695446,0.0-601.0,0,0,RTY50,,0.0,,,75.0,,,,30.0,28.0,29.0,,,50.0,50.0,Pice1n.jpg,Klinb1.jpg,1.0,0.0,29.0,28.0,,,,,,,,8.0,7.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
459,,choice_confirmation,,html-keyboard-response,459,695948,0.0-602.0-0.0,0,0,RTY50,,,,,,,,,30.0,28.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
460,,fixation,,html-keyboard-response,460,696949,0.0-605.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
461,,final_decisions,,html-keyboard-response,461,697737,0.0-606.0,0,0,RTY50,,0.786,,,75.0,,,,31.0,48.0,5.0,,,50.0,50.0,Maca1n.jpg,Pica1n.jpg,1.0,0.0,5.0,48.0,,,,,,,,5.0,11.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
462,,choice_confirmation,,html-keyboard-response,462,698239,0.0-607.0-0.0,0,0,RTY50,,,,,,,,,31.0,48.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
463,,fixation,,html-keyboard-response,463,699247,0.0-610.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
464,,final_decisions,,html-keyboard-response,464,699721,0.0-611.0,0,0,RTY50,,0.472,,,75.0,,,,32.0,48.0,51.0,,,50.0,50.0,Maca1n.jpg,Lewic1.jpg,1.0,0.0,51.0,48.0,,,,,,,,5.0,6.0,1.0,0.0,1.0,,,,,,,,,V1,final_decisions
465,,choice_confirmation,,html-keyboard-response,465,700224,0.0-612.0-0.0,0,0,RTY50,,,,,,,,,32.0,48.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
466,,fixation,,html-keyboard-response,466,701230,0.0-615.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
467,,final_decisions,,html-keyboard-response,467,701643,0.0-616.0,0,0,RTY50,,0.411,,,75.0,,,,33.0,63.0,8.0,,,50.0,50.0,Lewia1.jpg,Picd1n.jpg,1.0,0.0,8.0,63.0,,,,,,,,1.0,4.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
468,,choice_confirmation,,html-keyboard-response,468,702147,0.0-617.0-0.0,0,0,RTY50,,,,,,,,,33.0,63.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
469,,fixation,,html-keyboard-response,469,703151,0.0-620.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
470,,final_decisions,,html-keyboard-response,470,705107,0.0-621.0,0,0,RTY50,,1.954,,,75.0,,,,34.0,47.0,50.0,,,50.0,50.0,Vina1n.jpg,Klic1n.jpg,1.0,0.0,50.0,47.0,,,,,,,,11.0,2.0,0.0,1.0,0.0,,,,,,,,,V1,final_decisions
471,,choice_confirmation,,html-keyboard-response,471,705611,0.0-622.0-0.0,0,0,RTY50,,,,,,,,,34.0,47.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
472,,fixation,,html-keyboard-response,472,706616,0.0-625.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
473,,final_decisions,,html-keyboard-response,473,706926,0.0-626.0,0,0,RTY50,,0.307,,,75.0,,,,35.0,52.0,48.0,,,50.0,50.0,Dekoa1.jpg,Maca1n.jpg,1.0,0.0,48.0,52.0,,,,,,,,9.0,5.0,1.0,1.0,0.0,,,,,,,,,V1,final_decisions
474,,choice_confirmation,,html-keyboard-response,474,707429,0.0-627.0-0.0,0,0,RTY50,,,,,,,,,35.0,52.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
475,,fixation,,html-keyboard-response,475,708435,0.0-630.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
476,,final_decisions,,html-keyboard-response,476,708849,0.0-631.0,0,0,RTY50,,0.412,,,75.0,,,,36.0,22.0,25.0,,,50.0,50.0,Klina1.jpg,Dekob1.jpg,1.0,0.0,25.0,22.0,,,,,,,,5.0,9.0,0.0,0.0,1.0,,,,,,,,,V1,final_decisions
477,,choice_confirmation,,html-keyboard-response,477,709352,0.0-632.0-0.0,0,0,RTY50,,,,,,,,,36.0,22.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
478,,fixation,,html-keyboard-response,478,710360,0.0-635.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
479,,final_decisions,,html-keyboard-response,479,710538,0.0-636.0,0,0,RTY50,,0.177,,,68.0,,,,37.0,2.0,0.0,,,50.0,50.0,Dekb1n.jpg,Monb1n.jpg,1.0,1.0,2.0,0.0,,,,,,,,6.0,3.0,0.0,1.0,1.0,,,,,,,,,V1,final_decisions
480,,choice_confirmation,,html-keyboard-response,480,711043,0.0-637.0-0.0,0,0,RTY50,,,,,,,,,37.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
481,,fixation,,html-keyboard-response,481,712048,0.0-640.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
482,,final_decisions,,html-keyboard-response,482,712195,0.0-641.0,0,0,RTY50,,0.143,,,68.0,,,,38.0,5.0,59.0,,,50.0,50.0,Pica1n.jpg,Macka1.jpg,1.0,1.0,5.0,59.0,,,,,,,,11.0,4.0,1.0,1.0,1.0,,,,,,,,,V1,final_decisions
483,,choice_confirmation,,html-keyboard-response,483,712699,0.0-642.0-0.0,0,0,RTY50,,,,,,,,,38.0,5.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
484,,fixation,,html-keyboard-response,484,713704,0.0-645.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
485,,final_decisions,,html-keyboard-response,485,713876,0.0-646.0,0,0,RTY50,,0.169,,,68.0,,,,39.0,29.0,25.0,,,50.0,50.0,Klinb1.jpg,Dekob1.jpg,1.0,1.0,29.0,25.0,,,,,,,,7.0,9.0,0.0,0.0,0.0,,,,,,,,,V1,final_decisions
486,,choice_confirmation,,html-keyboard-response,486,714379,0.0-647.0-0.0,0,0,RTY50,,,,,,,,,39.0,29.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
487,,fixation,,html-keyboard-response,487,715384,0.0-650.0,0,0,RTY50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1,final_decisions
488,,final_decisions,,html-keyboard-response,488,715507,0.0-651.0,0,0,RTY50,,0.12,,,68.0,,,,40.0,51.0,59.0,,,50.0,50.0,Lewic1.jpg,Macka1.jpg,1.0,1.0,51.0,59.0,,,,,,,,6.0,4.0,1.0,1.0,1.0,,,,,,,,,V1,final_decisions
