,Exp,group,PID,phase,trial,condition,old_pair,stimulus_left,stimulus_right,old_response,rt_pairs,chosen_object,left_object_chosen,rt_object,pairs_acc,zscored_rt_pairs,zscored_rt_object
2930,Pilot,d09302021,r6UzD,memory_test,18.0,0.0,0.0,50.0,3.0,1.0,2565.0,,0.0,1210.0,0,-0.003739598354119544,-0.7759040463893186
2931,Pilot,d09302021,r6UzD,memory_test,19.0,1.0,1.0,37.0,57.0,0.0,4430.0,37.0,,,0,1.8255983506119,
2932,Pilot,d09302021,r6UzD,memory_test,20.0,1.0,0.0,19.0,37.0,1.0,1686.0,,1.0,1803.0,0,-0.8659315860973534,-0.059220090768032106
2933,Pilot,d09302021,r6UzD,memory_test,21.0,1.0,0.0,35.0,34.0,0.0,1788.0,,,,1,-0.7658820039018928,
2934,Pilot,d09302021,r6UzD,memory_test,22.0,0.0,1.0,51.0,3.0,0.0,2108.0,3.0,,,0,-0.45200096172005566,
2935,Pilot,d09302021,r6UzD,memory_test,23.0,0.0,1.0,7.0,46.0,1.0,1574.0,7.0,1.0,1571.0,1,-0.9757899508609964,-0.3396090919554494
2936,Pilot,d09302021,r6UzD,memory_test,24.0,0.0,0.0,21.0,30.0,0.0,2274.0,,,,1,-0.28917517108822766,
2937,Pilot,d09302021,r6UzD,memory_test,25.0,1.0,0.0,5.0,57.0,1.0,2724.0,,1.0,906.0,0,0.15222004447998078,-1.1433103238073137
2938,Pilot,d09302021,r6UzD,memory_test,26.0,1.0,0.0,47.0,29.0,0.0,1605.0,,,,1,-0.9453827248996309,
2939,Pilot,d09302021,r6UzD,memory_test,27.0,1.0,0.0,16.0,39.0,1.0,2927.0,,1.0,1027.0,0,0.3513383306140837,-0.9970729568087039
2940,Pilot,d09302021,r6UzD,memory_test,28.0,1.0,1.0,47.0,56.0,0.0,1301.0,47.0,,,0,-1.2435697149723761,
2941,Pilot,d09302021,r6UzD,memory_test,29.0,1.0,1.0,39.0,48.0,0.0,2116.0,48.0,,,0,-0.44415393566550976,
2942,Pilot,d09302021,r6UzD,memory_test,30.0,1.0,0.0,1.0,53.0,1.0,1436.0,,1.0,1138.0,0,-1.1111511503019136,-0.8629213226198964
2943,Pilot,d09302021,r6UzD,memory_test,31.0,1.0,1.0,14.0,34.0,0.0,1662.0,34.0,,,0,-0.8894726642609911,
2944,Pilot,d09302021,Icmeh,memory_test,0.0,0.0,0.0,13.0,8.0,1.0,3844.0,,0.0,3235.0,0,1.8066935544593072,3.3469563178063026
2945,Pilot,d09302021,Icmeh,memory_test,1.0,1.0,0.0,34.0,54.0,0.0,2515.0,,,,1,0.42757084550366997,
2946,Pilot,d09302021,Icmeh,memory_test,2.0,1.0,0.0,26.0,15.0,1.0,1374.0,,0.0,1479.0,0,-0.7564615178660683,0.8751998485778193
2947,Pilot,d09302021,Icmeh,memory_test,3.0,1.0,1.0,26.0,22.0,0.0,2522.0,22.0,,,0,0.4348348477329322,
2948,Pilot,d09302021,Icmeh,memory_test,4.0,0.0,1.0,37.0,3.0,1.0,1575.0,37.0,1.0,1142.0,1,-0.5478808824258251,0.400836562626795
2949,Pilot,d09302021,Icmeh,memory_test,5.0,0.0,0.0,59.0,7.0,1.0,1303.0,,0.0,562.0,0,-0.8301392547628705,-0.4155750274372825
2950,Pilot,d09302021,Icmeh,memory_test,6.0,1.0,0.0,47.0,14.0,0.0,2131.0,,,,1,0.029088437498429428,
2951,Pilot,d09302021,Icmeh,memory_test,7.0,0.0,0.0,23.0,21.0,0.0,1433.0,,,,1,-0.6952363562194297,
2952,Pilot,d09302021,Icmeh,memory_test,8.0,1.0,1.0,54.0,0.0,1.0,2087.0,0.0,0.0,1489.0,1,-0.016571005085504388,0.8892759104754758
2953,Pilot,d09302021,Icmeh,memory_test,9.0,0.0,0.0,40.0,43.0,1.0,2440.0,,1.0,506.0,0,0.34974225019014643,-0.4944009740641589
2954,Pilot,d09302021,Icmeh,memory_test,10.0,0.0,0.0,49.0,2.0,0.0,1587.0,,,,1,-0.5354283071756614,
2955,Pilot,d09302021,Icmeh,memory_test,11.0,0.0,0.0,31.0,3.0,1.0,4567.0,,1.0,463.0,0,2.5569612132816744,-0.5549280402240819
2956,Pilot,d09302021,Icmeh,memory_test,12.0,0.0,1.0,21.0,8.0,1.0,1573.0,8.0,0.0,749.0,1,-0.5499563116341858,-0.15235266995110575
2957,Pilot,d09302021,Icmeh,memory_test,13.0,1.0,1.0,34.0,17.0,1.0,2023.0,34.0,1.0,276.0,1,-0.08298473975304449,-0.8181503977102585
2958,Pilot,d09302021,Icmeh,memory_test,14.0,1.0,1.0,20.0,50.0,1.0,5373.0,20.0,1.0,442.0,1,3.3933591842510076,-0.5844877702091605
2959,Pilot,d09302021,Icmeh,memory_test,15.0,0.0,1.0,2.0,43.0,1.0,1382.0,2.0,1.0,748.0,1,-0.7481598010326257,-0.1537602761408714
2960,Pilot,d09302021,Icmeh,memory_test,16.0,0.0,0.0,56.0,37.0,0.0,2213.0,,,,1,0.11418103504121517,
2961,Pilot,d09302021,Icmeh,memory_test,17.0,1.0,0.0,50.0,0.0,0.0,2389.0,,,,1,0.29681880537695043,
2962,Pilot,d09302021,Icmeh,memory_test,18.0,0.0,0.0,28.0,27.0,0.0,1321.0,,,,1,-0.8114603918876249,
2963,Pilot,d09302021,Icmeh,memory_test,19.0,0.0,1.0,13.0,28.0,1.0,3187.0,28.0,0.0,778.0,1,1.124915059512841,-0.11153209044790188
2964,Pilot,d09302021,Icmeh,memory_test,20.0,0.0,1.0,49.0,23.0,1.0,2122.0,23.0,0.0,668.0,1,0.0197490060608066,-0.2663687713221235
2965,Pilot,d09302021,Icmeh,memory_test,21.0,0.0,1.0,40.0,56.0,1.0,2553.0,40.0,1.0,726.0,1,0.46700400046252194,-0.18472761231571572
2966,Pilot,d09302021,Icmeh,memory_test,22.0,1.0,0.0,22.0,29.0,0.0,1592.0,,,,1,-0.5302397341547598,
2967,Pilot,d09302021,Icmeh,memory_test,23.0,1.0,0.0,32.0,20.0,0.0,1767.0,,,,1,-0.34863967842320487,
2968,Pilot,d09302021,Icmeh,memory_test,24.0,1.0,1.0,29.0,58.0,0.0,1715.0,58.0,,,0,-0.4026008378405812,
2969,Pilot,d09302021,Icmeh,memory_test,25.0,0.0,1.0,31.0,59.0,1.0,2065.0,31.0,1.0,634.0,1,-0.039400726377471294,-0.3142273817741556
2970,Pilot,d09302021,Icmeh,memory_test,26.0,1.0,0.0,52.0,4.0,0.0,1588.0,,,,1,-0.534390592571481,
2971,Pilot,d09302021,Icmeh,memory_test,27.0,1.0,0.0,58.0,17.0,0.0,1482.0,,,,1,-0.6443883406145944,
2972,Pilot,d09302021,Icmeh,memory_test,28.0,1.0,1.0,47.0,32.0,1.0,1519.0,47.0,1.0,281.0,1,-0.6059929002599227,-0.8111123667614304
2973,Pilot,d09302021,Icmeh,memory_test,29.0,1.0,1.0,4.0,14.0,0.0,1665.0,4.0,,,0,-0.4544865680495969,
2974,Pilot,d09302021,Icmeh,memory_test,30.0,1.0,1.0,15.0,52.0,0.0,1433.0,15.0,,,0,-0.6952363562194297,
2975,Pilot,d09302021,Icmeh,memory_test,31.0,0.0,1.0,27.0,7.0,1.0,955.0,7.0,0.0,395.0,1,-1.19126393701762,-0.6506452611281461
2976,Pilot,d10012021,DnlJ4,memory_test,0.0,1.0,1.0,52.0,57.0,0.0,3405.0,57.0,,,0,2.193498376980915,
2977,Pilot,d10012021,DnlJ4,memory_test,1.0,1.0,1.0,45.0,22.0,0.0,2458.0,22.0,,,0,0.4663307104000895,
2978,Pilot,d10012021,DnlJ4,memory_test,2.0,0.0,0.0,46.0,33.0,1.0,2512.0,,1.0,2022.0,0,0.5648175678397565,1.3166490157627513
2979,Pilot,d10012021,DnlJ4,memory_test,3.0,0.0,0.0,15.0,39.0,0.0,1908.0,,,,1,-0.5367761709298513,
2980,Pilot,d10012021,DnlJ4,memory_test,4.0,1.0,0.0,58.0,45.0,0.0,1565.0,,,,1,-1.1623500987410689,
2981,Pilot,d10012021,DnlJ4,memory_test,5.0,0.0,1.0,56.0,41.0,1.0,2702.0,41.0,0.0,1288.0,1,0.9113453995719177,0.1480633113251945
2982,Pilot,d10012021,DnlJ4,memory_test,6.0,1.0,0.0,52.0,5.0,0.0,1979.0,,,,1,-0.40728419170362257,
2983,Pilot,d10012021,DnlJ4,memory_test,7.0,0.0,0.0,11.0,10.0,0.0,1563.0,,,,1,-1.1659977601277232,
2984,Pilot,d10012021,DnlJ4,memory_test,8.0,0.0,1.0,16.0,33.0,1.0,2157.0,16.0,1.0,1551.0,1,-0.08264232829138717,0.5667799874383791
2985,Pilot,d10012021,DnlJ4,memory_test,9.0,1.0,0.0,24.0,3.0,0.0,1834.0,,,,1,-0.6717396422360614,
2986,Pilot,d10012021,DnlJ4,memory_test,10.0,1.0,1.0,47.0,3.0,0.0,2298.0,3.0,,,0,0.1745177994677431,
2987,Pilot,d10012021,DnlJ4,memory_test,11.0,1.0,1.0,58.0,34.0,0.0,1656.0,58.0,,,0,-0.9963815056482969,
2988,Pilot,d10012021,DnlJ4,memory_test,12.0,0.0,0.0,16.0,56.0,0.0,1412.0,,,,1,-1.441396194820125,
2989,Pilot,d10012021,DnlJ4,memory_test,13.0,1.0,1.0,24.0,4.0,0.0,2207.0,4.0,,,0,0.008549206374971086,
2990,Pilot,d10012021,DnlJ4,memory_test,14.0,1.0,0.0,4.0,2.0,0.0,2172.0,,,,1,-0.05528486789147969,
2991,Pilot,d10012021,DnlJ4,memory_test,15.0,0.0,1.0,15.0,54.0,1.0,1861.0,54.0,0.0,1109.0,1,-0.622496213516228,-0.13691876101039493
2992,Pilot,d10012021,DnlJ4,memory_test,16.0,0.0,1.0,46.0,11.0,0.0,2314.0,46.0,,,0,0.20369909056097774,
2993,Pilot,d10012021,DnlJ4,memory_test,17.0,0.0,0.0,28.0,54.0,0.0,1559.0,,,,1,-1.173293082901032,
2994,Pilot,d10012021,DnlJ4,memory_test,18.0,0.0,0.0,35.0,0.0,0.0,1635.0,,,,1,-1.0346819502081672,
2995,Pilot,d10012021,DnlJ4,memory_test,19.0,0.0,0.0,18.0,41.0,0.0,2342.0,,,,1,0.2547663499741384,
2996,Pilot,d10012021,DnlJ4,memory_test,20.0,1.0,1.0,7.0,36.0,1.0,2537.0,7.0,1.0,971.0,1,0.6104133351729355,-0.35662561007358684
2997,Pilot,d10012021,DnlJ4,memory_test,21.0,0.0,0.0,8.0,27.0,0.0,1535.0,,,,1,-1.2170650195408839,
2998,Pilot,d10012021,DnlJ4,memory_test,22.0,0.0,1.0,35.0,18.0,1.0,3036.0,35.0,1.0,489.0,1,1.520504851143191,-1.1240075031783585
2999,Pilot,d10012021,DnlJ4,memory_test,23.0,1.0,0.0,36.0,57.0,0.0,2724.0,,,,1,0.9514696748251154,
3000,Pilot,d10012021,DnlJ4,memory_test,24.0,1.0,0.0,37.0,47.0,0.0,2955.0,,,,1,1.3727745649836904,
3001,Pilot,d10012021,DnlJ4,memory_test,25.0,0.0,1.0,28.0,10.0,1.0,3151.0,10.0,0.0,1143.0,1,1.730245380875815,-0.08278808805279694
3002,Pilot,d10012021,DnlJ4,memory_test,26.0,1.0,1.0,5.0,2.0,0.0,1832.0,5.0,,,0,-0.6753873036227158,
3003,Pilot,d10012021,DnlJ4,memory_test,27.0,1.0,1.0,51.0,37.0,1.0,3063.0,37.0,0.0,544.0,1,1.5697482798630245,-1.0364431792763618
3004,Pilot,d10012021,DnlJ4,memory_test,28.0,1.0,0.0,22.0,51.0,0.0,1431.0,,,,1,-1.406743411646909,
3005,Pilot,d10012021,DnlJ4,memory_test,29.0,1.0,0.0,34.0,7.0,0.0,2216.0,,,,1,0.02496368261491557,
3006,Pilot,d10012021,DnlJ4,memory_test,30.0,0.0,1.0,27.0,39.0,1.0,2015.0,39.0,0.0,508.0,1,-0.3416262867438446,-1.0937580094667596
3007,Pilot,d10012021,DnlJ4,memory_test,31.0,0.0,1.0,8.0,0.0,1.0,2440.0,8.0,1.0,2325.0,1,0.4335017579202005,1.7990488365319335
3008,Pilot,d10012021,KTnWn,memory_test,0.0,1.0,0.0,57.0,25.0,0.0,3963.0,,,,1,2.0447334667880583,
3009,Pilot,d10012021,KTnWn,memory_test,1.0,0.0,1.0,51.0,45.0,1.0,2192.0,45.0,0.0,8050.0,1,0.015895049710307058,4.612113038620305
3010,Pilot,d10012021,KTnWn,memory_test,2.0,1.0,1.0,27.0,18.0,1.0,2629.0,27.0,0.0,2337.0,1,0.51651751626196,1.0222525253614598
3011,Pilot,d10012021,KTnWn,memory_test,3.0,0.0,0.0,43.0,15.0,1.0,4024.0,,1.0,507.0,0,2.114614406054994,-0.12765903411056656
3012,Pilot,d10012021,KTnWn,memory_test,4.0,0.0,1.0,58.0,40.0,1.0,1714.0,58.0,1.0,476.0,1,-0.531696572742073,-0.14713841025462823
3013,Pilot,d10012021,KTnWn,memory_test,5.0,0.0,1.0,52.0,0.0,0.0,5046.0,52.0,,,0,3.285406536068242,
3014,Pilot,d10012021,KTnWn,memory_test,6.0,1.0,0.0,28.0,14.0,1.0,2493.0,,0.0,475.0,0,0.3607173893717431,-0.1477667772270173
3015,Pilot,d10012021,KTnWn,memory_test,7.0,1.0,0.0,16.0,31.0,1.0,1961.0,,0.0,386.0,0,-0.24873604816939965,-0.2036914377696459
3016,Pilot,d10012021,KTnWn,memory_test,8.0,0.0,0.0,2.0,52.0,0.0,2210.0,,,,1,0.03651565473989459,
3017,Pilot,d10012021,KTnWn,memory_test,9.0,0.0,1.0,59.0,11.0,1.0,2457.0,59.0,1.0,345.0,1,0.319476179312568,-0.2294544836375984
3018,Pilot,d10012021,KTnWn,memory_test,10.0,1.0,1.0,44.0,31.0,1.0,2009.0,31.0,0.0,350.0,1,-0.19374776809049954,-0.226312648775653
3019,Pilot,d10012021,KTnWn,memory_test,11.0,1.0,1.0,28.0,5.0,1.0,1688.0,5.0,0.0,219.0,1,-0.561481891118144,-0.3086287221586232
3020,Pilot,d10012021,KTnWn,memory_test,12.0,0.0,0.0,11.0,58.0,0.0,3071.0,,,,1,1.022867928655165,
3021,Pilot,d10012021,KTnWn,memory_test,13.0,0.0,0.0,51.0,19.0,1.0,1819.0,,0.0,253.0,0,-0.4114097100694791,-0.2872642450973943
3022,Pilot,d10012021,KTnWn,memory_test,14.0,1.0,1.0,57.0,24.0,1.0,1799.0,24.0,0.0,242.0,1,-0.4343214934356875,-0.2941762817936742
3023,Pilot,d10012021,KTnWn,memory_test,15.0,0.0,1.0,7.0,19.0,1.0,1912.0,19.0,1.0,260.0,1,-0.3048699174166102,-0.28286567629067066
3024,Pilot,d10012021,KTnWn,memory_test,16.0,0.0,0.0,45.0,0.0,1.0,2143.0,,1.0,239.0,0,-0.040238819536903454,-0.2960613827108415
3025,Pilot,d10012021,KTnWn,memory_test,17.0,1.0,1.0,16.0,4.0,0.0,2609.0,4.0,,,0,0.4936057328957516,
3026,Pilot,d10012021,KTnWn,memory_test,18.0,0.0,1.0,15.0,8.0,1.0,1606.0,8.0,0.0,815.0,1,-0.6554202029195982,0.06587799338527174
3027,Pilot,d10012021,KTnWn,memory_test,19.0,1.0,0.0,4.0,3.0,1.0,1280.0,,1.0,208.0,0,-1.0288822717887947,-0.3155407588549031
3028,Pilot,d10012021,KTnWn,memory_test,20.0,0.0,1.0,43.0,1.0,1.0,1294.0,43.0,1.0,217.0,1,-1.012844023432449,-0.30988545610340135
3029,Pilot,d10012021,KTnWn,memory_test,21.0,1.0,1.0,25.0,55.0,1.0,1648.0,25.0,1.0,223.0,1,-0.6073054578505607,-0.3061152542690668
3030,Pilot,d10012021,KTnWn,memory_test,22.0,0.0,1.0,46.0,2.0,1.0,1192.0,46.0,1.0,178.0,1,-1.1296941186001115,-0.33439176802657566
3031,Pilot,d10012021,KTnWn,memory_test,23.0,0.0,0.0,8.0,40.0,0.0,2247.0,,,,1,0.07890245396738009,
3032,Pilot,d10012021,KTnWn,memory_test,24.0,0.0,0.0,1.0,46.0,1.0,1609.0,,0.0,121.0,0,-0.651983435414667,-0.37020868545275354
3033,Pilot,d10012021,KTnWn,memory_test,25.0,1.0,0.0,24.0,54.0,1.0,1488.0,,1.0,212.0,0,-0.7905997247802277,-0.31302729096534676
3034,Pilot,d10012021,KTnWn,memory_test,26.0,0.0,0.0,59.0,7.0,1.0,1193.0,,1.0,130.0,0,-1.1285485294318012,-0.36455338270125176
3035,Pilot,d10012021,KTnWn,memory_test,27.0,1.0,1.0,3.0,14.0,1.0,1446.0,14.0,0.0,244.0,1,-0.8387144698492652,-0.292919547848896
3036,Pilot,d10012021,KTnWn,memory_test,28.0,1.0,0.0,44.0,29.0,0.0,2275.0,,,,1,0.11097895068007181,
3037,Pilot,d10012021,KTnWn,memory_test,29.0,1.0,0.0,27.0,55.0,1.0,2463.0,,1.0,271.0,0,0.3263497143224305,-0.27595363959439073
3038,Pilot,d10012021,KTnWn,memory_test,30.0,1.0,1.0,54.0,29.0,1.0,2811.0,29.0,0.0,807.0,1,0.7250147448944562,0.060851057606159054
3039,Pilot,d10012021,KTnWn,memory_test,31.0,1.0,0.0,5.0,18.0,1.0,1409.0,,1.0,189.0,0,-0.8811012690767507,-0.32747973133029573
3040,Pilot,d10012021,iBuis,memory_test,0.0,0.0,1.0,22.0,30.0,1.0,1414.0,22.0,1.0,6921.0,1,-0.8917918013819099,3.2906364464160425
3041,Pilot,d10012021,iBuis,memory_test,1.0,0.0,1.0,10.0,48.0,0.0,3395.0,48.0,,,0,1.2915189726961047,
3042,Pilot,d10012021,iBuis,memory_test,2.0,1.0,0.0,32.0,21.0,0.0,4404.0,,,,1,2.4035636829660274,
3043,Pilot,d10012021,iBuis,memory_test,3.0,0.0,1.0,39.0,50.0,1.0,1139.0,50.0,0.0,3263.0,1,-1.1948763358955163,1.0375963919503288
3044,Pilot,d10012021,iBuis,memory_test,4.0,1.0,1.0,36.0,17.0,1.0,1828.0,36.0,1.0,1650.0,1,-0.4355118112414263,0.04411536191938402
3045,Pilot,d10012021,iBuis,memory_test,5.0,0.0,0.0,23.0,39.0,1.0,1876.0,,1.0,656.0,0,-0.3826097833990514,-0.5681103937227482
3046,Pilot,d10012021,iBuis,memory_test,6.0,1.0,1.0,15.0,37.0,1.0,1428.0,37.0,0.0,777.0,1,-0.8763620432612172,-0.4935839184383437
3047,Pilot,d10012021,iBuis,memory_test,7.0,0.0,0.0,10.0,50.0,1.0,3781.0,,0.0,2016.0,0,1.716939446595203,0.2695425516226238
3048,Pilot,d10012021,iBuis,memory_test,8.0,0.0,0.0,55.0,29.0,0.0,1380.0,,,,1,-0.9292640711035922,
3049,Pilot,d10012021,iBuis,memory_test,9.0,0.0,1.0,1.0,35.0,0.0,2796.0,1.0,,,0,0.6313457502464678,
3050,Pilot,d10012021,iBuis,memory_test,10.0,1.0,1.0,21.0,12.0,0.0,1787.0,12.0,,,0,-0.48069896002345486,
3051,Pilot,d10012021,iBuis,memory_test,11.0,1.0,0.0,36.0,34.0,1.0,2580.0,,1.0,513.0,0,0.3932866249557807,-0.6561871372406807
3052,Pilot,d10012021,iBuis,memory_test,12.0,0.0,0.0,58.0,30.0,1.0,3100.0,,1.0,569.0,0,0.966391926581509,-0.6216955453735182
3053,Pilot,d10012021,iBuis,memory_test,13.0,1.0,1.0,46.0,32.0,0.0,2508.0,32.0,,,0,0.3139335831922183,
3054,Pilot,d10012021,iBuis,memory_test,14.0,1.0,0.0,52.0,37.0,0.0,1523.0,,,,1,-0.771660113156517,
3055,Pilot,d10012021,iBuis,memory_test,15.0,0.0,0.0,1.0,31.0,1.0,2324.0,,0.0,2257.0,0,0.11114247646311448,0.41797958090809045
3056,Pilot,d10012021,iBuis,memory_test,16.0,1.0,1.0,34.0,2.0,0.0,3077.0,2.0,,,0,0.9410430382403709,
3057,Pilot,d10012021,iBuis,memory_test,17.0,1.0,0.0,12.0,15.0,0.0,1083.0,,,,1,-1.256595368378287,
3058,Pilot,d10012021,iBuis,memory_test,18.0,1.0,0.0,17.0,43.0,1.0,2581.0,,0.0,1144.0,0,0.39438875053583017,-0.26754080745176173
3059,Pilot,d10012021,iBuis,memory_test,19.0,0.0,1.0,31.0,29.0,0.0,3781.0,29.0,,,0,1.716939446595203,
3060,Pilot,d10012021,iBuis,memory_test,20.0,0.0,1.0,55.0,4.0,1.0,2956.0,4.0,0.0,1585.0,1,0.8076858430543842,0.0040804785021419775
3061,Pilot,d10012021,iBuis,memory_test,21.0,1.0,0.0,46.0,2.0,1.0,3332.0,,0.0,1089.0,0,1.2220850611529877,-0.3014164780355819
3062,Pilot,d10012021,iBuis,memory_test,22.0,0.0,0.0,48.0,25.0,0.0,2180.0,,,,1,-0.047563607064010256,
3063,Pilot,d10012021,iBuis,memory_test,23.0,1.0,1.0,13.0,24.0,0.0,1235.0,24.0,,,0,-1.0890722802107664,
3064,Pilot,d10012021,iBuis,memory_test,24.0,1.0,0.0,24.0,42.0,1.0,1612.0,,1.0,418.0,0,-0.6735709365321134,-0.7146996591581882
3065,Pilot,d10012021,iBuis,memory_test,25.0,1.0,0.0,13.0,47.0,0.0,1524.0,,,,1,-0.7705579875764674,
3066,Pilot,d10012021,iBuis,memory_test,26.0,1.0,1.0,52.0,47.0,0.0,989.0,47.0,,,0,-1.3601951729029378,
3067,Pilot,d10012021,iBuis,memory_test,27.0,0.0,1.0,58.0,25.0,0.0,1316.0,58.0,,,0,-0.9998001082267587,
3068,Pilot,d10012021,iBuis,memory_test,28.0,0.0,0.0,51.0,4.0,1.0,2853.0,,0.0,1025.0,0,0.6941669083092881,-0.34083544016948175
3069,Pilot,d10012021,iBuis,memory_test,29.0,1.0,1.0,42.0,43.0,1.0,1733.0,43.0,0.0,985.0,1,-0.5402137413461267,-0.3654722915031692
3070,Pilot,d10012021,iBuis,memory_test,30.0,0.0,0.0,35.0,22.0,0.0,1877.0,,,,1,-0.3815076578190019,
3071,Pilot,d10012021,iBuis,memory_test,31.0,0.0,1.0,23.0,51.0,1.0,1749.0,23.0,1.0,386.0,1,-0.522579732065335,-0.7344091402251381
3072,Pilot,d10012021,G5p1X,memory_test,0.0,1.0,0.0,38.0,12.0,1.0,4712.0,,0.0,2726.0,0,3.3821904291164033,1.800730007301129
3073,Pilot,d10012021,G5p1X,memory_test,1.0,1.0,1.0,18.0,15.0,1.0,2546.0,18.0,1.0,1581.0,1,0.3114913077442258,0.526211306424789
3074,Pilot,d10012021,G5p1X,memory_test,2.0,0.0,1.0,9.0,21.0,1.0,2039.0,21.0,0.0,2848.0,1,-0.4072734450423365,1.9365302531586954
3075,Pilot,d10012021,G5p1X,memory_test,3.0,0.0,1.0,27.0,44.0,1.0,2602.0,44.0,0.0,1541.0,1,0.3908814974011242,0.48168663565181646
3076,Pilot,d10012021,G5p1X,memory_test,4.0,1.0,1.0,33.0,47.0,1.0,1710.0,33.0,1.0,3166.0,1,-0.8736908092766146,2.2905013858038274
3077,Pilot,d10012021,G5p1X,memory_test,5.0,0.0,0.0,5.0,28.0,0.0,2757.0,,,,1,0.6106222009157537,
3078,Pilot,d10012021,G5p1X,memory_test,6.0,0.0,1.0,56.0,50.0,0.0,2821.0,56.0,,,0,0.7013538462379233,
3079,Pilot,d10012021,G5p1X,memory_test,7.0,0.0,1.0,7.0,5.0,1.0,2730.0,7.0,0.0,640.0,1,0.5723447880454634,-0.5212315735093909
3080,Pilot,d10012021,G5p1X,memory_test,8.0,1.0,1.0,36.0,17.0,0.0,2192.0,17.0,,,0,-0.1903681054440248,
3081,Pilot,d10012021,G5p1X,memory_test,9.0,0.0,0.0,23.0,27.0,0.0,2568.0,,,,1,0.3426803108237216,
3082,Pilot,d10012021,G5p1X,memory_test,10.0,1.0,1.0,6.0,13.0,1.0,1660.0,13.0,0.0,395.0,1,-0.9445749071845596,-0.7939451819938479
3083,Pilot,d10012021,G5p1X,memory_test,11.0,1.0,1.0,38.0,39.0,1.0,1307.0,39.0,0.0,779.0,1,-1.4450166384146512,-0.36650834257331116
3084,Pilot,d10012021,G5p1X,memory_test,12.0,0.0,0.0,56.0,54.0,0.0,1679.0,,,,1,-0.9176389499795404,
3085,Pilot,d10012021,G5p1X,memory_test,13.0,1.0,0.0,18.0,36.0,1.0,1925.0,,1.0,687.0,0,-0.568889188272451,-0.46891508535114806
3086,Pilot,d10012021,G5p1X,memory_test,14.0,0.0,1.0,23.0,19.0,1.0,1971.0,23.0,0.0,552.0,1,-0.5036758181971417,-0.6191858492099305
3087,Pilot,d10012021,G5p1X,memory_test,15.0,0.0,1.0,28.0,54.0,1.0,1656.0,28.0,1.0,684.0,1,-0.9502456350171952,-0.472254435659121
3088,Pilot,d10012021,G5p1X,memory_test,16.0,1.0,0.0,47.0,52.0,0.0,2344.0,,,,1,0.02511955219612801,
3089,Pilot,d10012021,G5p1X,memory_test,17.0,0.0,0.0,50.0,29.0,0.0,2189.0,,,,1,-0.1946211513185015,
3090,Pilot,d10012021,G5p1X,memory_test,18.0,0.0,0.0,9.0,7.0,1.0,2237.0,,0.0,20.0,0,-0.1265724173268743,-1.2113639704904657
3091,Pilot,d10012021,G5p1X,memory_test,19.0,0.0,0.0,0.0,44.0,1.0,3272.0,,0.0,568.0,0,1.3407284093675873,-0.6013759809007415
3092,Pilot,d10012021,G5p1X,memory_test,20.0,1.0,0.0,13.0,15.0,0.0,3086.0,,,,1,1.0770395651500317,
3093,Pilot,d10012021,G5p1X,memory_test,21.0,1.0,0.0,40.0,17.0,0.0,3607.0,,,,1,1.8156518653508187,
3094,Pilot,d10012021,G5p1X,memory_test,22.0,0.0,1.0,2.0,46.0,1.0,1977.0,46.0,0.0,516.0,1,-0.4951697264481883,-0.6592580529056058
3095,Pilot,d10012021,G5p1X,memory_test,23.0,1.0,1.0,40.0,52.0,1.0,2061.0,52.0,0.0,1218.0,1,-0.3760844419628407,0.12214991916006289
3096,Pilot,d10012021,G5p1X,memory_test,24.0,0.0,0.0,46.0,19.0,1.0,1813.0,,1.0,1339.0,0,-0.7276695675862479,0.25683704824830494
3097,Pilot,d10012021,G5p1X,memory_test,25.0,0.0,0.0,21.0,2.0,0.0,2607.0,,,,1,0.3979699071919187,
3098,Pilot,d10012021,G5p1X,memory_test,26.0,0.0,1.0,0.0,29.0,1.0,2306.0,29.0,0.0,409.0,1,-0.02875236221391019,-0.7783615472233075
3099,Pilot,d10012021,G5p1X,memory_test,27.0,1.0,1.0,53.0,37.0,1.0,1522.0,37.0,0.0,620.0,1,-1.1402150174104877,-0.5434939088958771
3100,Pilot,d10012021,G5p1X,memory_test,28.0,1.0,1.0,12.0,45.0,0.0,1653.0,12.0,,,0,-0.9544986808916719,
3101,Pilot,d10012021,G5p1X,memory_test,29.0,1.0,0.0,39.0,6.0,0.0,2686.0,,,,1,0.5099667818864718,
3102,Pilot,d10012021,G5p1X,memory_test,30.0,1.0,0.0,45.0,37.0,1.0,1457.0,,0.0,768.0,0,-1.2323643446908163,-0.3787526270358786
3103,Pilot,d10012021,G5p1X,memory_test,31.0,1.0,0.0,33.0,53.0,0.0,2749.0,,,,1,0.5992807452504825,
3104,Pilot,d09302021,uD3tx,memory_test,0.0,0.0,0.0,24.0,57.0,1.0,2562.0,,0.0,2522.0,0,4.221661366988685,2.99235571163087
3105,Pilot,d09302021,uD3tx,memory_test,1.0,0.0,0.0,52.0,3.0,1.0,617.0,,0.0,300.0,0,0.32643776224817633,-0.42041822816110075
3106,Pilot,d09302021,uD3tx,memory_test,2.0,0.0,0.0,13.0,8.0,0.0,255.0,,,,1,-0.3985344459348901,
3107,Pilot,d09302021,uD3tx,memory_test,3.0,1.0,1.0,39.0,2.0,0.0,380.0,39.0,,,0,-0.14819873868935612,
