"","PID","chosen_obj","Exp","condition","reward_type","unchosen_obj","rating_chosen","rating_unchosen","zscored_rating_chosen","zscored_rating_unchosen","reward","memory_score_chosen","memory_score_unchosen"
"22","0Psde",31,"Exp1",1,1,2,69,42,0.609767202602799,-0.541541501612277,150,0.5,0.5
"23","0Psde",33,"Exp1",1,0,25,39,79,-0.669464690969507,1.03617783379357,0,0.5,0
"24","0Psde",34,"Exp1",0,0,0,46,43,-0.370977249135969,-0.4989004384932,0,0.5,0.5
"25","0Psde",41,"Exp1",0,0,12,36,75,-0.797387880326738,0.865613581317261,0,0.5,0
"26","0Psde",43,"Exp1",1,1,39,68,50,0.567126139483723,-0.200412996659662,151,0.5,0.5
"27","0Psde",44,"Exp1",1,0,18,79,74,1.03617783379357,0.822972518198184,0,1,1
"28","0Psde",47,"Exp1",1,0,49,67,78,0.524485076364646,0.993536770674492,0,0,0
"29","0Psde",50,"Exp1",0,0,42,70,48,0.652408265721876,-0.285695122897815,0,0.5,0
"30","0Psde",55,"Exp1",1,1,51,72,34,0.73769039196003,-0.882670006564892,144,0.5,1
"31","0Psde",57,"Exp1",0,1,40,44,33,-0.456259375374123,-0.925311069683969,144,1,1
"32","0Psde",58,"Exp1",0,1,46,61,47,0.268638697650184,-0.328336186016892,148,1,1
"33","1edMQ",13,"Exp1",0,1,18,40,26,0.506971216930878,-0.304182730158527,144,0.5,0.5
"34","1edMQ",17,"Exp1",1,1,4,27,27,-0.246243162509284,-0.246243162509284,155,0.5,1
"35","1edMQ",22,"Exp1",1,0,14,47,14,0.912548190475581,-0.999457541949446,0,0.5,0
"36","1edMQ",23,"Exp1",0,1,33,40,33,0.506971216930878,0.101394243386176,156,0.5,0.5
"37","1edMQ",26,"Exp1",1,0,47,17,20,-0.825638839001716,-0.651820136053986,0,0.5,0.5
"38","1edMQ",3,"Exp1",0,0,58,37,30,0.333152513983148,-0.072424459561554,0,1,1
"39","1edMQ",32,"Exp1",1,0,56,34,35,0.159333811035419,0.217273378684662,0,0.5,0.5
"40","1edMQ",34,"Exp1",0,1,19,25,45,-0.36212229780777,0.796669055177094,144,0.5,0.5
"41","1edMQ",36,"Exp1",1,0,0,19,18,-0.70975970370323,-0.767699271352473,0,0.5,0.5
"42","1edMQ",39,"Exp1",0,0,30,26,46,-0.304182730158527,0.854608622826338,0,1,1
"43","1edMQ",45,"Exp1",0,0,31,30,30,-0.072424459561554,-0.072424459561554,0,1,1
"44","1edMQ",48,"Exp1",1,1,49,47,19,0.912548190475581,-0.70975970370323,150,0.5,0.5
"45","1edMQ",51,"Exp1",1,1,7,24,50,-0.420061865457013,1.08636689342331,155,0.5,0.5
"46","1edMQ",53,"Exp1",0,1,37,23,27,-0.478001433106257,-0.246243162509284,156,1,1
"47","1edMQ",55,"Exp1",1,1,42,23,33,-0.478001433106257,0.101394243386176,145,0.5,0.5
"48","1edMQ",59,"Exp1",0,0,28,43,42,0.680789919878608,0.622850352229365,0,1,1
"49","1K9Un",14,"Exp1",1,0,35,63,39,0.997705274495388,0.149596894759049,0,1,0.5
"50","1K9Un",15,"Exp1",1,0,10,26,15,-0.309795144264802,-0.69851148497729,0,0,0
"51","1K9Un",17,"Exp1",0,1,55,37,10,0.0789211964476871,-0.875200730755694,149,0.5,0.5
"52","1K9Un",22,"Exp1",1,0,30,12,8,-0.804525032444333,-0.945876429067056,0,0.5,1
"53","1K9Un",28,"Exp1",1,1,36,29,26,-0.203781596797759,-0.309795144264802,140,1,0.5
"54","1K9Un",33,"Exp1",0,0,29,33,10,-0.062430200175036,-0.875200730755694,0,0.5,0.5
"55","1K9Un",34,"Exp1",0,0,0,57,14,0.785678179561303,-0.733849334132971,0,0.5,0
"56","1K9Un",4,"Exp1",0,1,41,30,13,-0.168443747642078,-0.769187183288652,151,1,0.5
"57","1K9Un",40,"Exp1",1,1,39,24,14,-0.380470842576163,-0.733849334132971,150,0.5,1
"58","1K9Un",45,"Exp1",1,1,46,58,22,0.821016028716984,-0.451146540887525,141,0,0.5
"59","1K9Un",51,"Exp1",0,0,43,11,31,-0.839862881600014,-0.133105898486398,0,0,0
"60","1K9Un",53,"Exp1",1,0,12,66,46,1.10371882196243,0.396961838848814,0,1,0.5
"61","1K9Un",54,"Exp1",0,0,18,7,17,-0.981214278222737,-0.627835786665929,0,0,0.5
"62","1K9Un",56,"Exp1",0,1,52,61,31,0.927029576184026,-0.133105898486398,147,0.5,1
"63","1K9Un",59,"Exp1",0,1,3,37,13,0.0789211964476871,-0.769187183288652,150,0.5,0.5
"64","1K9Un",7,"Exp1",1,1,26,33,66,-0.062430200175036,1.10371882196243,154,0.5,0.5
"65","1Pbol",10,"Exp1",0,0,17,12,13,-0.493112463152185,-0.451962605309165,0,1,0.5
"66","1Pbol",13,"Exp1",1,0,4,19,4,-0.205063458251048,-0.822311325896342,0,0.5,1
"67","1Pbol",16,"Exp1",0,1,14,25,24,0.0418356888070699,0.0006858309640502,145,1,1
"68","1Pbol",18,"Exp1",0,1,54,15,21,-0.369662889623126,-0.122763742565008,141,1,1
"69","1Pbol",19,"Exp1",1,1,29,16,32,-0.328513031780107,0.329884693708207,146,1,0.5
"70","1Pbol",21,"Exp1",1,0,36,6,58,-0.740011610210303,1.39978099762672,0,1,0.5
"71","1Pbol",24,"Exp1",1,1,56,13,4,-0.451962605309165,-0.822311325896342,150,0.5,0
"72","1Pbol",27,"Exp1",1,0,20,6,5,-0.740011610210303,-0.781161468053322,0,0.5,1
"73","1Pbol",3,"Exp1",1,1,39,58,13,1.39978099762672,-0.451962605309165,157,0.5,1
"74","1Pbol",37,"Exp1",0,0,35,20,50,-0.163913600408028,1.07058213488256,0,0,0.5
"75","1Pbol",44,"Exp1",1,0,28,9,17,-0.616562036681244,-0.287363173937087,0,0,0
"76","1Pbol",45,"Exp1",0,1,34,59,5,1.44093085546974,-0.781161468053322,151,0.5,0.5
"77","1Pbol",46,"Exp1",0,0,51,10,16,-0.575412178838224,-0.328513031780107,0,0.5,0.5
"78","1Pbol",49,"Exp1",0,0,50,7,18,-0.698861752367283,-0.246213316094067,0,0,0
"79","1Pbol",57,"Exp1",0,1,6,57,7,1.3586311397837,-0.698861752367283,148,1,1
"80","1Pbol",59,"Exp1",1,1,33,24,7,0.0006858309640502,-0.698861752367283,141,0.5,0.5
"81","1TdKe",18,"Exp1",1,0,59,56,50,-0.0051301892376504,-0.312941543496671,0,0.5,0.5
"82","1TdKe",21,"Exp1",0,0,30,72,47,0.815700088786403,-0.466847220626181,0,0.5,0.5
"83","1TdKe",28,"Exp1",0,1,6,45,56,-0.569451005379187,-0.0051301892376504,143,1,1
"84","1TdKe",29,"Exp1",1,1,22,59,50,0.14877548789186,-0.312941543496671,150,1,1
"85","1TdKe",3,"Exp1",0,1,53,72,53,0.815700088786403,-0.15903586636716,151,0,0
"86","1TdKe",31,"Exp1",1,1,8,55,50,-0.0564320816141537,-0.312941543496671,153,1,0.5
"87","1TdKe",33,"Exp1",0,0,39,77,45,1.07220955066892,-0.569451005379187,0,0,0.5
"88","1TdKe",41,"Exp1",0,0,4,62,52,0.30268116502137,-0.210337758743664,0,0.5,0
"89","1TdKe",43,"Exp1",1,1,25,54,69,-0.107733973990657,0.661794411656893,149,0.5,1
"90","1TdKe",45,"Exp1",1,1,36,65,37,0.45658684215088,-0.979866144391214,148,0.5,0
"91","1TdKe",48,"Exp1",1,0,26,65,72,0.45658684215088,0.815700088786403,0,1,0.5
"92","1TdKe",5,"Exp1",0,0,12,66,54,0.507888734527383,-0.107733973990657,0,1,1
"93","1TdKe",50,"Exp1",1,0,37,55,58,-0.0564320816141537,0.0974735955153563,0,0.5,1
"94","1TdKe",52,"Exp1",0,1,46,60,40,0.200077380268363,-0.825960467261704,152,0,0
"95","1TdKe",56,"Exp1",1,0,27,64,46,0.405284949774376,-0.518149113002684,0,0,0.5
"96","1TdKe",58,"Exp1",0,1,57,58,59,0.0974735955153563,0.14877548789186,149,1,1
"97","1uZUx",10,"Exp1",1,1,42,60,61,0.555891310365639,0.594674425042312,160,1,1
"98","1uZUx",16,"Exp1",1,0,55,57,24,0.439541966335622,-0.840300817994571,0,0,0
"99","1uZUx",18,"Exp1",0,0,56,23,58,-0.879083932671243,0.478325081012294,0,1,0.5
"100","1uZUx",27,"Exp1",0,0,25,21,60,-0.956650162024588,0.555891310365639,0,1,1
"101","1uZUx",28,"Exp1",0,0,32,67,57,0.827373113102347,0.439541966335622,0,1,1
"102","1uZUx",3,"Exp1",1,0,6,30,30,-0.607602129934536,-0.607602129934536,0,1,1
"103","1uZUx",31,"Exp1",0,1,34,21,57,-0.956650162024588,0.439541966335622,141,0.5,1
"104","1uZUx",33,"Exp1",0,1,15,63,21,0.672240654395657,-0.956650162024588,150,1,1
"105","1uZUx",38,"Exp1",0,1,17,54,30,0.323192622305604,-0.607602129934536,157,0.5,1
"106","1uZUx",4,"Exp1",0,0,7,62,61,0.633457539718984,0.594674425042312,0,1,1
"107","1uZUx",43,"Exp1",1,0,19,60,58,0.555891310365639,0.478325081012294,0,0.5,0
"108","1uZUx",45,"Exp1",1,1,41,70,25,0.943722457132364,-0.801517703317898,156,1,0.5
"109","1uZUx",47,"Exp1",1,1,8,67,21,0.827373113102347,-0.956650162024588,147,0,0.5
"110","1uZUx",48,"Exp1",1,1,20,32,33,-0.530035900581191,-0.491252785904518,144,0,0.5
"111","1uZUx",53,"Exp1",0,1,58,35,26,-0.413686556551173,-0.762734588641226,157,0.5,0
"112","1uZUx",59,"Exp1",1,0,39,55,23,0.361975736982277,-0.879083932671243,0,0.5,0.5
"113","2l2ke",1,"Exp1",0,0,18,30,35,-0.372557345314687,-0.0577201520910077,0,1,1
"114","2l2ke",12,"Exp1",1,0,34,32,39,-0.246622468025215,0.194149602487936,0,0.5,1
"115","2l2ke",17,"Exp1",1,1,30,27,24,-0.561459661248894,-0.750361977183102,153,0.5,0.5
"116","2l2ke",22,"Exp1",0,0,51,52,28,1.0127263048695,-0.498492222604158,0,1,0.5
"117","2l2ke",25,"Exp1",0,1,53,37,27,0.0682147251984639,-0.561459661248894,142,0.5,0.5
"118","2l2ke",28,"Exp1",0,1,39,33,34,-0.183655029380479,-0.120687590735744,147,0.5,0.5
"119","2l2ke",35,"Exp1",1,0,14,31,35,-0.309589906669951,-0.0577201520910077,0,1,1
"120","2l2ke",36,"Exp1",1,1,20,31,23,-0.309589906669951,-0.813329415827838,153,1,1
"121","2l2ke",38,"Exp1",1,0,58,30,40,-0.372557345314687,0.257117041132671,0,1,0.5
"122","2l2ke",4,"Exp1",0,0,42,29,31,-0.435524783959423,-0.309589906669951,0,1,0.5
"123","2l2ke",41,"Exp1",0,0,27,39,24,0.194149602487936,-0.750361977183102,0,1,1
"124","2l2ke",45,"Exp1",0,1,55,27,26,-0.561459661248894,-0.62442709989363,150,0.5,1
"125","2l2ke",47,"Exp1",1,0,3,35,26,-0.0577201520910077,-0.62442709989363,0,1,0.5
"126","2l2ke",6,"Exp1",1,1,7,30,35,-0.372557345314687,-0.0577201520910077,153,0.5,1
"127","2l2ke",8,"Exp1",1,1,0,26,24,-0.62442709989363,-0.750361977183102,153,1,1
"128","2l2ke",9,"Exp1",0,1,24,50,35,0.88679142758003,-0.0577201520910077,157,0.5,1
"129","2NKe6",1,"Exp1",0,1,30,41,31,-0.469544136616763,-0.932149197322934,156,0.5,1
"130","2NKe6",14,"Exp1",0,0,27,46,57,-0.238241606263678,0.27062396051311,0,0.5,0
"131","2NKe6",15,"Exp1",1,1,43,49,56,-0.0994600880518266,0.224363454442493,154,1,0.5
"132","2NKe6",2,"Exp1",1,0,10,31,40,-0.932149197322934,-0.51580464268738,0,0.5,0.5
"133","2NKe6",28,"Exp1",0,0,18,32,45,-0.885888691252317,-0.284502112334295,0,0.5,0.5
"134","2NKe6",3,"Exp1",1,0,52,56,71,0.224363454442493,0.918271045501749,0,0,0
"135","2NKe6",35,"Exp1",0,0,44,37,65,-0.654586160899231,0.640708009078046,0,0.5,0.5
"136","2NKe6",39,"Exp1",1,0,55,33,53,-0.8396281851817,0.0855819362306416,0,0.5,0.5
"137","2NKe6",40,"Exp1",0,1,24,41,72,-0.469544136616763,0.964531551572366,159,0.5,0.5
"138","2NKe6",41,"Exp1",1,1,12,35,69,-0.747107173040466,0.825750033360515,153,0.5,1
"139","2NKe6",45,"Exp1",1,1,56,35,67,-0.747107173040466,0.733229021219281,159,0.5,0.5
"140","2NKe6",46,"Exp1",0,0,33,35,42,-0.747107173040466,-0.423283630546146,0,0,0
"141","2NKe6",5,"Exp1",1,0,4,55,34,0.178102948371876,-0.793367679111083,0,0.5,0.5
"142","2NKe6",53,"Exp1",1,1,54,75,33,1.10331306978422,-0.8396281851817,148,0,0
"143","2NKe6",58,"Exp1",0,1,7,71,57,0.918271045501749,0.27062396051311,144,0.5,0.5
"144","2NKe6",8,"Exp1",0,1,26,74,67,1.0570525637136,0.733229021219281,150,0,0
"145","2pmGK",18,"Exp1",0,0,12,67,65,0.885043803435015,0.783021462981411,0,0,0.5
"146","2pmGK",2,"Exp1",1,1,10,44,41,-0.288213111781431,-0.441246622461837,146,1,1
"147","2pmGK",22,"Exp1",1,0,24,37,53,-0.645291303369045,0.170887420259787,0,0.5,1
"148","2pmGK",28,"Exp1",0,0,23,54,70,0.221898590486589,1.03807731411542,0,0.5,1
"149","2pmGK",32,"Exp1",1,1,19,54,44,0.221898590486589,-0.288213111781431,143,1,0.5
"150","2pmGK",34,"Exp1",0,1,15,59,67,0.476954441620599,0.885043803435015,144,1,0.5
"151","2pmGK",36,"Exp1",0,0,38,57,37,0.374932101166995,-0.645291303369045,0,0,0
"152","2pmGK",41,"Exp1",1,1,4,57,50,0.374932101166995,0.0178539095793807,144,1,1
"153","2pmGK",47,"Exp1",1,0,33,55,42,0.272909760713391,-0.390235452235035,0,1,1
"154","2pmGK",49,"Exp1",0,0,56,42,30,-0.390235452235035,-1.00236949495666,0,1,0.5
"155","2pmGK",52,"Exp1",0,1,3,38,35,-0.594280133142243,-0.747313643822649,152,1,1
"156","2pmGK",53,"Exp1",1,0,46,53,51,0.170887420259787,0.0688650798061827,0,1,1
"157","2pmGK",54,"Exp1",1,0,21,53,38,0.170887420259787,-0.594280133142243,0,0,0.5
"158","2pmGK",58,"Exp1",1,1,27,65,38,0.783021462981411,-0.594280133142243,152,1,0.5
"159","2pmGK",7,"Exp1",0,1,0,43,37,-0.339224282008233,-0.645291303369045,159,0,0
"160","2pmGK",8,"Exp1",0,1,6,65,40,0.783021462981411,-0.492257792688639,150,0.5,0.5
"161","2qbeN",10,"Exp1",1,1,30,64,58,0.940299373089877,0.687681631065731,147,0,0.5
"162","2qbeN",13,"Exp1",0,1,58,30,33,-0.491201165046951,-0.364892294034878,150,0.5,1
"163","2qbeN",14,"Exp1",0,1,1,60,33,0.77188754507378,-0.364892294034878,151,0.5,0.5
"164","2qbeN",21,"Exp1",1,0,24,28,35,-0.575407079054999,-0.280686380026829,0,0.5,0
"165","2qbeN",28,"Exp1",0,1,12,56,50,0.603475717057683,0.350857975033536,155,1,0.5
"166","2qbeN",32,"Exp1",1,1,27,59,43,0.729784588069756,0.0561372760053659,143,0.5,0
"167","2qbeN",36,"Exp1",0,0,57,23,19,-0.785921864075121,-0.954333692091219,0,0.5,0.5
"168","2qbeN",39,"Exp1",1,0,56,32,29,-0.406995251038902,-0.533304122050975,0,0.5,1
"169","2qbeN",40,"Exp1",1,1,44,36,57,-0.238583423022805,0.645578674061707,147,0,0.5
"170","2qbeN",43,"Exp1",0,0,59,43,24,0.0561372760053659,-0.743818907071097,0,1,1
"171","2qbeN",45,"Exp1",0,0,2,35,23,-0.280686380026829,-0.785921864075121,0,0.5,0.5
"172","2qbeN",46,"Exp1",0,0,8,41,29,-0.0280686380026828,-0.533304122050975,0,0,0
"173","2qbeN",50,"Exp1",1,0,35,55,55,0.561372760053658,0.561372760053658,0,1,0.5
"174","2qbeN",54,"Exp1",0,1,25,29,44,-0.533304122050975,0.0982402330093902,160,1,1
"175","2qbeN",55,"Exp1",1,0,7,45,53,0.140343190013415,0.477166846045609,0,0.5,0.5
"176","2qbeN",6,"Exp1",1,1,31,20,66,-0.912230735087194,1.02450528709793,141,1,1
"177","2te35",1,"Exp1",1,1,43,69,74,0.549180661489831,0.732648588490888,157,1,1
"178","2te35",12,"Exp1",0,1,3,66,34,0.439099905289196,-0.735094827517568,145,1,1
"179","2te35",17,"Exp1",0,0,30,42,57,-0.441546144315877,0.108857636687294,0,1,1
"180","2te35",18,"Exp1",1,1,29,57,68,0.108857636687294,0.512487076089619,145,0.5,0
"181","2te35",19,"Exp1",1,0,41,58,41,0.145551222087505,-0.478239729716088,0,1,1
"182","2te35",22,"Exp1",0,0,4,66,27,0.439099905289196,-0.991949925319048,0,1,1
"183","2te35",27,"Exp1",1,0,15,79,63,0.916116515491944,0.329019149088562,0,1,1
"184","2te35",31,"Exp1",1,1,28,43,43,-0.404852558915666,-0.404852558915666,158,1,1
"185","2te35",33,"Exp1",0,1,7,64,59,0.365712734488774,0.182244807487717,142,1,1
"186","2te35",35,"Exp1",0,0,8,75,63,0.769342173891099,0.329019149088562,0,1,1
"187","2te35",37,"Exp1",1,0,13,78,71,0.879422930091733,0.622567832290253,0,0,0.5
"188","2te35",38,"Exp1",0,0,36,69,40,0.549180661489831,-0.5149333151163,0,1,1
"189","2te35",40,"Exp1",0,1,49,70,32,0.585874246890042,-0.808481998317991,150,0.5,0.5
"190","2te35",50,"Exp1",0,1,10,26,63,-1.02864351071926,0.329019149088562,152,1,1
"191","2te35",51,"Exp1",1,1,53,27,68,-0.991949925319048,0.512487076089619,154,1,1
"192","2te35",9,"Exp1",1,0,5,40,45,-0.5149333151163,-0.331465388115243,0,0,0
"193","2tQFn",11,"Exp1",0,1,14,56,50,-0.0174593214114969,-0.500948222037563,142,0.5,0.5
"194","2tQFn",19,"Exp1",0,1,59,65,50,0.707774029527602,-0.500948222037563,153,0.5,1
"195","2tQFn",27,"Exp1",0,0,6,50,50,-0.500948222037563,-0.500948222037563,0,0.5,0.5
"196","2tQFn",28,"Exp1",1,0,3,64,64,0.627192546089924,0.627192546089924,0,0.5,0.5
"197","2tQFn",31,"Exp1",1,1,45,65,50,0.707774029527602,-0.500948222037563,150,0.5,0.5
"198","2tQFn",32,"Exp1",1,0,22,57,50,0.0631221620261807,-0.500948222037563,0,0.5,0.5
"199","2tQFn",33,"Exp1",0,1,18,61,67,0.385448095776891,0.868936996402958,149,0.5,0.5
"200","2tQFn",34,"Exp1",1,0,26,66,50,0.78835551296528,-0.500948222037563,0,0.5,0.5
"201","2tQFn",39,"Exp1",0,0,55,67,50,0.868936996402958,-0.500948222037563,0,0.5,0.5
"202","2tQFn",41,"Exp1",1,1,46,50,50,-0.500948222037563,-0.500948222037563,149,1,0.5
"203","2tQFn",44,"Exp1",1,0,40,50,50,-0.500948222037563,-0.500948222037563,0,0.5,0.5
"204","2tQFn",51,"Exp1",1,1,25,50,67,-0.500948222037563,0.868936996402958,158,0,0.5
"205","2tQFn",52,"Exp1",1,1,5,50,50,-0.500948222037563,-0.500948222037563,154,1,1
"206","2tQFn",58,"Exp1",0,0,57,59,50,0.224285128901536,-0.500948222037563,0,1,0.5
"207","2tQFn",7,"Exp1",0,0,24,50,53,-0.500948222037563,-0.25920377172453,0,1,0.5
"208","2tQFn",8,"Exp1",0,1,36,50,50,-0.500948222037563,-0.500948222037563,151,0,0.5
"209","2vThP",10,"Exp1",1,0,56,79,62,0.996240926535745,0.329902733049542,0,1,0.5
"210","2vThP",12,"Exp1",0,0,44,78,41,0.957044562213027,-0.493220917727533,0,0,0
"211","2vThP",19,"Exp1",0,1,36,63,32,0.369099097372259,-0.845988196631993,158,1,0.5
"212","2vThP",24,"Exp1",1,0,32,67,33,0.525884554663131,-0.806791832309276,0,1,1
"213","2vThP",26,"Exp1",1,1,31,71,56,0.682670011954002,0.0947245471132346,140,0.5,0.5
"214","2vThP",27,"Exp1",0,0,14,79,27,0.996240926535745,-1.04197001824558,0,1,1
"215","2vThP",29,"Exp1",0,1,57,66,63,0.486688190340413,0.369099097372259,157,1,1
"216","2vThP",33,"Exp1",0,0,16,43,56,-0.414828189082097,0.0947245471132346,0,1,1
"217","2vThP",35,"Exp1",1,1,50,26,71,-1.0811663825683,0.682670011954002,143,0.5,1
"218","2vThP",38,"Exp1",0,1,1,69,62,0.604277283308567,0.329902733049542,155,0,0.5
"219","2vThP",4,"Exp1",1,0,5,63,39,0.369099097372259,-0.571613646372969,0,0.5,1
"220","2vThP",41,"Exp1",1,1,7,67,61,0.525884554663131,0.290706368726824,156,1,1
"221","2vThP",46,"Exp1",1,1,34,38,41,-0.610810010695686,-0.493220917727533,141,1,0.5
"222","2vThP",55,"Exp1",1,0,51,62,27,0.329902733049542,-1.04197001824558,0,0.5,0.5
"223","2vThP",6,"Exp1",0,1,45,63,24,0.369099097372259,-1.15955911121374,150,0.5,0.5
"224","2vThP",9,"Exp1",0,0,2,58,56,0.17311727575867,0.0947245471132346,0,1,1
"225","2ykth",1,"Exp1",1,1,0,46,50,0.0083385367276313,0.341880005832881,147,0,0.5
"226","2ykth",12,"Exp1",0,0,5,42,45,-0.325202932377618,-0.075046830548681,0,0.5,1
"227","2ykth",15,"Exp1",0,1,6,45,45,-0.075046830548681,-0.075046830548681,145,0.5,1
"228","2ykth",16,"Exp1",0,1,31,50,45,0.341880005832881,-0.075046830548681,149,0,0.5
"229","2ykth",19,"Exp1",1,0,34,41,45,-0.40858829965393,-0.075046830548681,0,0.5,0.5
"230","2ykth",26,"Exp1",1,1,8,48,46,0.175109271280256,0.0083385367276313,148,1,1
"231","2ykth",27,"Exp1",0,0,42,46,44,0.0083385367276313,-0.158432197824993,0,0.5,0
"232","2ykth",29,"Exp1",1,0,28,54,45,0.67542147493813,-0.075046830548681,0,0.5,0
"233","2ykth",35,"Exp1",1,0,55,45,44,-0.075046830548681,-0.158432197824993,0,0.5,0.5
"234","2ykth",37,"Exp1",1,0,59,48,43,0.175109271280256,-0.241817565101306,0,0.5,0.5
"235","2ykth",39,"Exp1",0,0,10,41,44,-0.40858829965393,-0.158432197824993,0,0.5,0
"236","2ykth",41,"Exp1",0,0,53,44,46,-0.158432197824993,0.0083385367276313,0,0,0.5
"237","2ykth",47,"Exp1",1,1,51,45,45,-0.075046830548681,-0.075046830548681,147,0.5,1
"238","2ykth",52,"Exp1",0,1,36,46,46,0.0083385367276313,0.0083385367276313,154,0.5,0
"239","2ykth",57,"Exp1",1,1,4,45,44,-0.075046830548681,-0.158432197824993,150,0.5,0
"240","2ykth",58,"Exp1",0,1,22,44,54,-0.158432197824993,0.67542147493813,159,0.5,0
"241","339Ys",1,"Exp1",1,0,8,87,65,0.965853128465622,0.264959159485621,0,0,0
"242","339Ys",12,"Exp1",0,0,17,22,37,-1.10496996170256,-0.627087710125288,0,1,1
"243","339Ys",13,"Exp1",1,0,57,83,24,0.838417861378349,-1.04125232815892,0,0.5,0.5
"244","339Ys",22,"Exp1",1,0,36,83,18,0.838417861378349,-1.23240522878983,0,0,0.5
"245","339Ys",27,"Exp1",0,1,0,90,31,1.06142957878108,-0.818240610756197,157,1,1
"246","339Ys",29,"Exp1",0,0,4,21,72,-1.13682877847438,0.487970876888349,0,0.5,1
"247","339Ys",32,"Exp1",0,0,42,32,36,-0.786381793984379,-0.658946526897106,0,1,1
"248","339Ys",43,"Exp1",0,1,44,63,72,0.201241525941985,0.487970876888349,158,1,1
"249","339Ys",46,"Exp1",1,1,9,37,33,-0.627087710125288,-0.754522977212561,160,1,1
"250","339Ys",47,"Exp1",1,1,35,78,59,0.679123777519258,0.0738062588547122,150,0.5,0.5
"251","339Ys",53,"Exp1",0,1,48,90,76,1.06142957878108,0.615406143975622,142,1,0.5
"252","339Ys",54,"Exp1",1,1,56,67,62,0.328676793029258,0.169382709170167,153,0.5,0.5
"253","339Ys",55,"Exp1",1,1,16,78,63,0.679123777519258,0.201241525941985,151,1,0.5
"254","339Ys",58,"Exp1",0,1,45,58,61,0.041947442082894,0.137523892398349,152,1,1
"255","339Ys",59,"Exp1",0,0,10,68,39,0.360535609801076,-0.563370076581652,0,1,1
"256","339Ys",7,"Exp1",1,0,39,81,84,0.774700227834713,0.870276678150167,0,0.5,0.5
"257","3C4ri",12,"Exp1",0,0,19,67,59,0.756632008080568,0.254997527585164,0,1,0.5
"258","3C4ri",13,"Exp1",0,1,34,60,38,0.317701837647089,-1.06179298371527,146,0.5,0
"259","3C4ri",17,"Exp1",1,1,37,39,63,-0.999088673653346,0.505814767832866,154,0.5,1
"260","3C4ri",20,"Exp1",0,0,44,37,58,-1.1244972937772,0.192293217523238,0,1,1
"261","3C4ri",22,"Exp1",0,1,51,61,39,0.380406147709015,-0.999088673653346,149,0.5,0.5
"262","3C4ri",25,"Exp1",1,0,47,68,67,0.819336318142493,0.756632008080568,0,1,0.5
"263","3C4ri",27,"Exp1",1,0,45,40,38,-0.93638436359142,-1.06179298371527,0,0.5,0.5
"264","3C4ri",28,"Exp1",0,0,7,61,63,0.380406147709015,0.505814767832866,0,0,0.5
"265","3C4ri",29,"Exp1",1,0,43,61,64,0.380406147709015,0.568519077894791,0,1,1
"266","3C4ri",4,"Exp1",1,1,31,57,60,0.129588907461313,0.317701837647089,148,0.5,1
"267","3C4ri",48,"Exp1",0,1,26,65,56,0.631223387956717,0.0668845973993874,142,1,1
"268","3C4ri",53,"Exp1",1,0,35,42,67,-0.81097574346757,0.756632008080568,0,0.5,0.5
"269","3C4ri",54,"Exp1",0,0,3,67,42,0.756632008080568,-0.81097574346757,0,0.5,1
"270","3C4ri",57,"Exp1",1,1,59,65,56,0.631223387956717,0.0668845973993874,154,0,0
"271","3C4ri",58,"Exp1",0,1,32,65,67,0.631223387956717,0.756632008080568,156,1,1
"272","3C4ri",8,"Exp1",1,1,18,56,56,0.0668845973993874,0.0668845973993874,150,1,0.5
"273","3GXsH",1,"Exp1",1,1,13,58,58,0.820318404635289,0.820318404635289,143,0,0.5
"274","3GXsH",16,"Exp1",1,0,28,59,50,0.869050191049267,0.430464113323469,0,0.5,0.5
"275","3GXsH",18,"Exp1",1,0,53,37,33,-0.20304911005824,-0.39797625571415,0,1,1
"276","3GXsH",26,"Exp1",0,0,4,36,39,-0.251780896472217,-0.105585537230285,0,1,0.5
"277","3GXsH",27,"Exp1",0,0,22,45,50,0.186805181253581,0.430464113323469,0,1,1
"278","3GXsH",31,"Exp1",0,1,56,30,27,-0.544171614956083,-0.690366974198015,150,0.5,0.5
"279","3GXsH",37,"Exp1",1,1,15,55,50,0.674123045393356,0.430464113323469,159,1,0.5
"280","3GXsH",46,"Exp1",1,0,17,50,32,0.430464113323469,-0.446708042128127,0,0.5,0.5
"281","3GXsH",47,"Exp1",0,1,24,58,31,0.820318404635289,-0.495439828542105,146,1,1
"282","3GXsH",48,"Exp1",0,1,39,50,56,0.430464113323469,0.722854831807334,153,1,1
"283","3GXsH",51,"Exp1",1,1,34,25,30,-0.78783054702597,-0.544171614956083,145,0.5,1
"284","3GXsH",52,"Exp1",1,0,3,42,26,0.040609822011648,-0.739098760611993,0,1,1
"285","3GXsH",55,"Exp1",1,1,7,50,46,0.430464113323469,0.235536967667558,142,1,0.5
"286","3GXsH",58,"Exp1",0,0,36,43,28,0.0893416084256256,-0.641635187784038,0,1,1
"287","3GXsH",59,"Exp1",0,1,57,29,24,-0.59290340137006,-0.836562333439948,158,1,1
"288","3GXsH",8,"Exp1",0,0,2,36,50,-0.251780896472217,0.430464113323469,0,0.5,1
"289","3JUCD",15,"Exp1",1,0,30,17,16,-0.439990852692881,-0.491152579750192,0,0.5,1
"290","3JUCD",2,"Exp1",1,1,6,46,19,1.04369923196916,-0.337667398578257,159,1,0.5
